layer,log_freq,fit,panel
5,9.164427135428117,9.79429358904613,OLMo-3 7B
6,9.164427135428117,9.956663887623195,OLMo-3 7B
7,9.164427135428117,10.222314582504248,OLMo-3 7B
8,9.164427135428117,10.608341573285479,OLMo-3 7B
9,9.164427135428117,11.117623285238444,OLMo-3 7B
10,9.164427135428117,11.725425693500064,OLMo-3 7B
11,9.164427135428117,12.40384227893648,OLMo-3 7B
12,9.164427135428117,13.12496652241383,OLMo-3 7B
13,9.164427135428117,13.860891904798253,OLMo-3 7B
14,9.164427135428117,14.583711906955886,OLMo-3 7B
15,9.164427135428117,15.265520009752867,OLMo-3 7B
16,9.164427135428117,15.878918358642114,OLMo-3 7B
17,9.164427135428117,16.408208384572468,OLMo-3 7B
18,9.164427135428117,16.849390803988687,OLMo-3 7B
19,9.164427135428117,17.19897499792232,OLMo-3 7B
20,9.164427135428117,17.453470347404906,OLMo-3 7B
21,9.164427135428117,17.609386233467987,OLMo-3 7B
22,9.164427135428117,17.6632320371431,OLMo-3 7B
23,9.164427135428117,17.61151713946179,OLMo-3 7B
24,9.164427135428117,17.451993649730454,OLMo-3 7B
25,9.164427135428117,17.193230015944003,OLMo-3 7B
26,9.164427135428117,16.84936394984762,OLMo-3 7B
27,9.164427135428117,16.43457919015963,OLMo-3 7B
28,9.164427135428117,15.963059475598351,OLMo-3 7B
29,9.164427135428117,15.448988544882106,OLMo-3 7B
30,9.164427135428117,14.906550136729216,OLMo-3 7B
31,9.164427135428117,14.349927989858006,OLMo-3 7B
0,9.298597394189038,9.921761598938382,OLMo-3 7B
1,9.298597394189038,9.823361269832898,OLMo-3 7B
2,9.298597394189038,9.742190801699744,OLMo-3 7B
3,9.298597394189038,9.695480055511247,OLMo-3 7B
4,9.298597394189038,9.70045889223974,OLMo-3 7B
5,9.298597394189038,9.774357172857549,OLMo-3 7B
6,9.298597394189038,9.934404758337005,OLMo-3 7B
7,9.298597394189038,10.197831509650433,OLMo-3 7B
8,9.298597394189038,10.581749600365516,OLMo-3 7B
9,9.298597394189038,11.089031028087167,OLMo-3 7B
10,9.298597394189038,11.694891250327322,OLMo-3 7B
11,9.298597394189038,12.371368164672345,OLMo-3 7B
12,9.298597394189038,13.090499668708603,OLMo-3 7B
13,9.298597394189038,13.824323660022454,OLMo-3 7B
14,9.298597394189038,14.544878036200263,OLMo-3 7B
15,9.298597394189038,15.224200694828395,OLMo-3 7B
16,9.298597394189038,15.834841866324858,OLMo-3 7B
17,9.298597394189038,16.36113543623548,OLMo-3 7B
18,9.298597394189038,16.799198945233922,OLMo-3 7B
19,9.298597394189038,17.145662266825482,OLMo-3 7B
20,9.298597394189038,17.39715527451547,OLMo-3 7B
21,9.298597394189038,17.550307841809172,OLMo-3 7B
22,9.298597394189038,17.601749842211902,OLMo-3 7B
23,9.298597394189038,17.548111149228955,OLMo-3 7B
24,9.298597394189038,17.387250171130297,OLMo-3 7B
25,9.298597394189038,17.12771811876717,OLMo-3 7B
26,9.298597394189038,16.783571858788008,OLMo-3 7B
27,9.298597394189038,16.368913759128816,OLMo-3 7B
28,9.298597394189038,15.897846187725595,OLMo-3 7B
29,9.298597394189038,15.38447151251436,OLMo-3 7B
30,9.298597394189038,14.842892101431108,OLMo-3 7B
31,9.298597394189038,14.287210322411852,OLMo-3 7B
0,9.43276765294996,9.915064947049022,OLMo-3 7B
1,9.43276765294996,9.81393666955555,OLMo-3 7B
2,9.43276765294996,9.730047260343907,OLMo-3 7B
3,9.43276765294996,9.680635587695924,OLMo-3 7B
4,9.43276765294996,9.682940519893434,OLMo-3 7B
5,9.43276765294996,9.75420092521826,OLMo-3 7B
6,9.43276765294996,9.911655671952238,OLMo-3 7B
7,9.43276765294996,10.172543628377193,OLMo-3 7B
8,9.43276765294996,10.553985840353707,OLMo-3 7B
9,9.43276765294996,11.058846840770972,OLMo-3 7B
10,9.43276765294996,11.662302893524155,OLMo-3 7B
11,9.43276765294996,12.336349057134647,OLMo-3 7B
12,9.43276765294996,13.05298039012384,OLMo-3 7B
13,9.43276765294996,13.784191951013124,OLMo-3 7B
14,9.43276765294996,14.501978798323888,OLMo-3 7B
15,9.43276765294996,15.178335990577523,OLMo-3 7B
16,9.43276765294996,15.785774518882942,OLMo-3 7B
17,9.43276765294996,16.308671823862166,OLMo-3 7B
18,9.43276765294996,16.743271795650315,OLMo-3 7B
