layer,fit_low,fit_high,se_low,se_high,diff,se_diff,lo95,hi95,lo80,hi80,panel
9,11.550359912399932,12.92185636934343,0.09619220088548007,0.09328639000069953,1.3714964569434986,0.1339973509833503,1.108861649016132,1.6341312648708652,1.1999798476848103,1.543013066202187,BabyLM 125M
10,11.620379711531934,12.668678990468242,0.09533457608114036,0.09248229460300347,1.0482992789363088,0.1328218965818794,0.7879683616358252,1.3086301962367926,0.8782872513115032,1.2183113065611144,BabyLM 125M
11,11.682920222452442,12.269469090088274,0.099497841198925,0.09643017800868212,0.5865488676358321,0.13855901137794185,0.3149732053350661,0.8581245299365982,0.40919333307206657,0.7639044021995978,BabyLM 125M
0,14.804771572324173,15.0461733389016,0.050986832829890825,0.04914892094944419,0.24140176657742707,0.07081859609253735,0.10259731823605386,0.38020621491880024,0.15075396357897924,0.3320495695758749,BabyLM 350M
1,14.899875064719652,15.139671944128969,0.04859675013350882,0.04687452796950334,0.23979687940931704,0.06751937126412272,0.10745891173163652,0.37213484708699757,0.15337208419123996,0.32622167462739415,BabyLM 350M
2,14.986915895734905,15.22421410355273,0.04739257703844702,0.045727399677639516,0.23729820781782607,0.06585629384974319,0.10821987187232943,0.36637654376332274,0.1530021516901548,0.32159426394549734,BabyLM 350M
3,15.057831403989704,15.290843371369277,0.04719836774216514,0.04553961706252313,0.2330119673795732,0.06558614670588525,0.10446311983603809,0.3615608149231083,0.14906169959604007,0.3169622351631063,BabyLM 350M
4,15.104558928103824,15.330603301775,0.047570283479150474,0.045889775622967734,0.2260443736711757,0.06609692411158828,0.09649440241246265,0.35559434492988873,0.14144031080834268,0.3106484365340087,BabyLM 350M
5,15.11903580669704,15.33453744896629,0.04797467089650894,0.046271396333869064,0.21550164226924906,0.06665291566251497,0.08486192757071973,0.34614135696777837,0.13018591022122988,0.30081737431726824,BabyLM 350M
6,15.093225841315387,15.293732720863847,0.04799279232517751,0.04628707480195223,0.2005068795484597,0.06667684312329986,0.06982026702679198,0.3311934920701274,0.11516052035063587,0.28585323874628354,BabyLM 350M
7,15.022294847582833,15.20452182602949,0.047604132187456155,0.045917793464385216,0.18222697844665703,0.06614073750691579,0.05259113293310208,0.311862823960212,0.09756683443780481,0.2668871224555093,BabyLM 350M
8,14.907627428795353,15.07342559823713,0.04721582187057058,0.04555048882595375,0.16579816944177672,0.06560625631139752,0.03720990707143759,0.2943864318121159,0.08182216136318789,0.24977417752036557,BabyLM 350M
9,14.75132268725805,14.908135421816956,0.04715904671343903,0.04549936637069112,0.15681273455890654,0.06552990177815547,0.028374127073721805,0.2852513420440913,0.07293446028286754,0.24069100883494554,BabyLM 350M
10,14.555479725276024,14.716342681099166,0.04745269161585604,0.04578142179865621,0.16086295582314136,0.06593706486867616,0.03162630868053609,0.29009960296574666,0.07646351279123588,0.24526239885504686,BabyLM 350M
11,14.322197645154377,14.50573876041395,0.04779884108440588,0.04611242618273064,0.1835411152595725,0.06641600001106714,0.053365755237880924,0.3137164752812641,0.09852863524540657,0.26855359527373845,BabyLM 350M
12,14.053750893138103,14.283912793389993,0.047798841084405894,0.046112426182730634,0.23016190025188976,0.06641600001106714,0.09998654023019818,0.3603372602735814,0.14514942023772381,0.3151743802660557,BabyLM 350M
13,13.756446826089777,14.05610214752127,0.047452691615856045,0.045781421798656206,0.2996553214314943,0.06593706486867616,0.17041867428888904,0.4288919685740996,0.21525587839958882,0.3840547644633998,BabyLM 350M
14,13.440625711489544,13.825192424167057,0.04715904671343901,0.04549936637069113,0.38456671267751297,0.06552990177815546,0.25612810519232826,0.5130053201626976,0.30068843840147397,0.46844498695355197,BabyLM 350M
15,13.116803160757447,13.593966973985111,0.047215821870570565,0.04555048882595374,0.4771638132276639,0.0656062563113975,0.3485755508573248,0.605752075598003,0.3931878051490751,0.5611398213062527,BabyLM 350M
16,12.795494785313531,13.365209147633196,0.04760413218745613,0.04591779346438523,0.5697143623196652,0.06614073750691578,0.4400785168061103,0.6993502078332201,0.485054218310813,0.6543745063285175,BabyLM 350M
17,12.487216196577837,13.141702295769072,0.04799279232517747,0.04628707480195224,0.6544860991912351,0.06667684312329983,0.5237994866695674,0.7851727117129028,0.5691397399934114,0.7398324583890589,BabyLM 350M
18,12.201423560861933,12.925927309999105,0.04797467089650893,0.046271396333869085,0.7245037491371722,0.06665291566251498,0.5938640344386428,0.8551434638357016,0.6391880170891531,0.8098194811851913,BabyLM 350M
19,11.938351948162895,12.717732567963782,0.04757028347915045,0.045889775622967775,0.7793806198008877,0.0660969241115883,0.6498306485421746,0.9089305910596007,0.6947765569380546,0.8639846826637207,BabyLM 350M
20,11.693488544843527,12.515610982665846,0.04719836774216515,0.04553961706252315,0.8221224378223191,0.06558614670588526,0.693573590278784,0.9506712853658542,0.738172170038786,0.9060727056058522,BabyLM 350M
21,11.46228129855891,12.318044264920951,0.047392577038447015,0.0457273996776395,0.8557629663620414,0.06585629384974317,0.7266846304165449,0.984841302307538,0.7714669102343701,0.9400590224897127,BabyLM 350M
22,11.240178156964129,12.12351412554475,0.0485967501335088,0.04687452796950335,0.8833359685806208,0.0675193712641227,0.7509980009029403,1.0156739362583014,0.7969111733625437,0.9697607637986979,BabyLM 350M
23,11.022627067714266,11.930502275352897,0.05098683282989081,0.04914892094944418,0.9078752076386305,0.07081859609253734,0.7690707592972573,1.0466796559800038,0.8172274046401827,0.9985230106370783,BabyLM 350M
0,15.158072402313799,15.700755833456373,0.09005148474071926,0.08771032539346507,0.5426834311425743,0.12570748221420838,0.2962967660027259,0.7890700962824228,0.3817778539083876,0.7035890083767611,BabyLM 1.3B
1,15.090204028538757,15.17849551608989,0.08736061063144922,0.08517070805570874,0.08829148755113359,0.12200789237016779,-0.1508439814943953,0.32742695659666243,-0.0678786146826812,0.24446158978494836,BabyLM 1.3B
2,15.022117194903728,14.678835617840525,0.08603911615897468,0.08391937726074433,-0.3432815770632036,0.12018814995351526,-0.5788503509720935,-0.1077128031543137,-0.4971224090037032,-0.18944074512270406,BabyLM 1.3B
3,14.953593441548719,14.2243765578254,0.08585044757749524,0.08373307591225239,-0.7292168837233195,0.11992300592873445,-0.964265975343639,-0.494167792103,-0.8827183313120996,-0.5757154361345393,BabyLM 1.3B
4,14.884414308613746,13.837718755161632,0.08628850898436262,0.08413692172505755,-1.046695553452114,0.12051858105749873,-1.2829119723248117,-0.8104791345794166,-1.2009593372057124,-0.8924317696985157,BabyLM 1.3B
5,14.814361336238816,13.541462628966341,0.0867561360439079,0.08457075994085782,-1.272898707272475,0.12115626512171485,-1.510364986911036,-1.0354324276339137,-1.42797872662827,-1.1178186879166798,BabyLM 1.3B
6,14.743171546618113,13.35801984091634,0.08678091520422251,0.08459141188035564,-1.385151705701773,0.12118842439603889,-1.6226810175180093,-1.1476223938855368,-1.5402728889287027,-1.2300305224748433,BabyLM 1.3B
7,14.665195290500378,13.286962402411039,0.086339817287083,0.08417777242401486,-1.3782328880893395,0.1205838356473873,-1.6145772059582186,-1.1418885702204604,-1.5325801977179954,-1.2238855784606837,BabyLM 1.3B
8,14.564321201364299,13.283504326377214,0.08589418467647343,0.08376294761214859,-1.2808168749870852,0.11997517390656982,-1.515968215843962,-1.0456655341302084,-1.4343850975874946,-1.1272486523866758,BabyLM 1.3B
9,14.423235928151144,13.297763174853298,0.08581684929984996,0.08369605765948422,-1.1254727532978457,0.11987310662318244,-1.3604240422792833,-0.8905214643164081,-1.278910329775519,-0.9720351768201722,BabyLM 1.3B
10,14.224626119802187,13.279856509877721,0.08613222406254298,0.08399826805027284,-0.9447696099244656,0.12030988761280427,-1.180576989645562,-0.7089622302033692,-1.098766266068855,-0.7907729537800761,BabyLM 1.3B
11,13.9511784252587,13.179901893488918,0.086512054060923535,0.08435912968612792,-0.7712765317697823,0.12083376291103867,-1.008110707075418,-0.5344423564641465,-0.9259437482959118,-0.6166093152436528,BabyLM 1.3B
12,13.58673723652616,12.95006216184429,0.08651205406092355,0.08435912968612791,-0.6366750746818699,0.12083376291103867,-0.8735092499875057,-0.3998408993762341,-0.7913422912079994,-0.48200785815574043,BabyLM 1.3B
13,13.141775036086802,12.589541455837555,0.086132224062543,0.0839982680502728,-0.5522335802492471,0.12030988761280427,-0.7880409599703434,-0.31642620052815074,-0.7062302363936366,-0.39823692410485756,BabyLM 1.3B
14,12.653392396899616,12.144585221098751,0.08581684929985,0.0836960576594842,-0.5088071758008645,0.11987310662318246,-0.7437584647823021,-0.27385588681942696,-0.6622447522785381,-0.355369599323191,BabyLM 1.3B
15,12.159847634987795,11.663484177376887,0.0858941846764735,0.08376294761214854,-0.49636345761090794,0.11997517390656984,-0.7315147984677848,-0.26121211675403105,-0.6499316802113173,-0.3427952350104986,BabyLM 1.3B
16,11.699399066374536,11.19452904442097,0.08633981728708309,0.08417777242401481,-0.5048700219535665,0.12058383564738732,-0.7412143398224456,-0.2685257040846873,-0.6592173315822223,-0.35052271232491067,BabyLM 1.3B
17,11.310305007083034,10.786010541980007,0.0867809152042226,0.08459141188035561,-0.5242944651030275,0.12118842439603893,-0.7618237769192637,-0.2867651532867912,-0.6794156483299573,-0.36917328187609766,BabyLM 1.3B
18,11.026676402900948,10.481346774288301,0.08675613604390797,0.08457075994085779,-0.545329628612647,0.12115626512171487,-0.7827959082512082,-0.30786334897408585,-0.7004096479684421,-0.3902496092568519,BabyLM 1.3B
19,10.846526717936234,10.281546043878107,0.08628850898436265,0.08413692172505755,-0.5649806740581269,0.12051858105749874,-0.8011970929308244,-0.3287642551854294,-0.7192444578117253,-0.4107168903045285,BabyLM 1.3B
20,10.749283053389437,10.165780117086147,0.08585044757749523,0.08373307591225236,-0.5835029363032902,0.11992300592873442,-0.8185520279236096,-0.34845384468297075,-0.7370043838920702,-0.43000148871451016,BabyLM 1.3B
21,10.714218904156073,10.113040293007865,0.08603911615897467,0.08391937726074433,-0.6011786111482085,0.12018814995351525,-0.8367473850570983,-0.3656098372393186,-0.755019443088708,-0.44733777920770895,BabyLM 1.3B
22,10.720607765131668,10.102317870738702,0.08736061063144915,0.08517070805570874,-0.6182898943929658,0.12200789237016775,-0.8574253634384945,-0.379154425347437,-0.7744599966267804,-0.46211979215915105,BabyLM 1.3B
23,10.747723131211742,10.112604149374095,0.09005148474071918,0.08771032539346511,-0.6351189818376479,0.12570748221420835,-0.8815056469774962,-0.38873231669779956,-0.7960245590718347,-0.47421340460346123,BabyLM 1.3B
