layer,fit_low,fit_high,se_low,se_high,diff,se_diff,lo95,hi95,lo80,hi80,panel
10,12.14722211665274,9.603527808005149,0.05868631653279877,0.07427516075238362,-2.5436943086475914,0.09466194194595988,-2.729231714861673,-2.35815690243351,-2.66486159433842,-2.422527022956763,OLMo-3 7B
11,12.778618631684335,10.17479834668241,0.058618011924782755,0.07415467918265106,-2.603820285001925,0.09452506422476462,-2.7890894108824638,-2.418551159121386,-2.7248123672096236,-2.4828282027942263,OLMo-3 7B
12,13.448622584826147,10.788610369986158,0.0586161636256153,0.07413657238776174,-2.6600122148399894,0.09450971380546415,-2.845251253898699,-2.4747731757812796,-2.7809846485109837,-2.539039781168995,OLMo-3 7B
13,14.134818103646897,11.409439393819042,0.0586808578234369,0.07422320708607648,-2.7253787098278544,0.09461779718973069,-2.9108295923197267,-2.539927827335982,-2.84648949023071,-2.604267929424999,OLMo-3 7B
14,14.814789315715304,12.001760934083718,0.058778865431129194,0.07436472075028787,-2.813028381631586,0.09478959180015013,-2.99881598155988,-2.627240781703292,-2.934359059135778,-2.6916977041273937,OLMo-3 7B
15,15.466120348600093,12.530050506682835,0.05885494705918567,0.07447680094781915,-2.9360698419172575,0.09492470001406705,-3.122122253944829,-2.7500174298896862,-3.057573457935263,-2.814566225899252,OLMo-3 7B
16,16.066720148522045,12.959721558072244,0.05885494705918563,0.07447680094781914,-3.1069985904498,0.09492470001406703,-3.2930510024773714,-2.920946178422229,-3.2285022064678057,-2.9854949744317945,OLMo-3 7B
17,16.601968490699385,13.2777599374313,0.05877886543112921,0.07436472075028791,-3.3242085532680843,0.09478959180015017,-3.509996153196379,-3.1384209533397898,-3.4455392307722765,-3.202877875763892,OLMo-3 7B
18,17.06471597934778,13.492723896662872,0.05868085782343687,0.07422320708607656,-3.5719920826849094,0.09461779718973075,-3.757442965176782,-3.386541200193037,-3.693102863087765,-3.450881302282054,OLMo-3 7B
19,17.448138037334967,13.614109618223022,0.05861616362561528,0.07413657238776183,-3.834028419111945,0.09450971380546422,-4.019267458170655,-3.6487893800532354,-3.9550008527829394,-3.713055985440951,OLMo-3 7B
20,17.745410087528665,13.651413284567814,0.05861801192478271,0.07415467918265119,-4.0939968029608504,0.09452506422476468,-4.279265928841389,-3.9087276770803117,-4.214988885168549,-3.973004720753152,OLMo-3 7B
21,17.94970755279661,13.614131078153314,0.05868631653279872,0.07427516075238376,-4.335576474643297,0.09466194194595995,-4.521113880857378,-4.150039068429216,-4.456743760334126,-4.214409188952468,OLMo-3 7B
22,18.054205856006526,13.51175918143558,0.058787604741666014,0.0744433761998699,-4.542446674570945,0.0948567273908272,-4.728365860256966,-4.3565274888849235,-4.663863285631204,-4.421030063510686,OLMo-3 7B
23,18.052080420026147,13.353793776870681,0.058866176514495355,0.07457002012073088,-4.698286643155466,0.09500481376352429,-4.884496078131974,-4.512077208178958,-4.819892804772778,-4.576680481538155,OLMo-3 7B
24,17.938031268933308,13.149460029567585,0.05886900746739647,0.07457027363543767,-4.788571239365723,0.09500676686563138,-4.97478450242236,-4.602357976309086,-4.9101799009537315,-4.666962577777714,OLMo-3 7B
25,17.72002810400493,12.905624249947598,0.0587974714892552,0.07444624201251947,-4.81440385405733,0.09486509159494022,-5.000339433583413,-4.628468274531247,-4.935831171298854,-4.692976536815807,OLMo-3 7B
26,17.41287309860767,12.627938189209866,0.05870098142927499,0.07427606758972963,-4.784934909397803,0.09467174571831963,-4.97049153100571,-4.5993782877898965,-4.906114743917252,-4.663755074878354,OLMo-3 7B
27,17.03142489281968,12.322043560874013,0.05864850360740242,0.07416864236835449,-4.709381331945666,0.09455492840752598,-4.894708991624417,-4.524053672266915,-4.830411640307299,-4.588351023584033,OLMo-3 7B
28,16.5905421267191,11.993582078459662,0.05871323740780777,0.07423973291319017,-4.596960048259438,0.09465084357747378,-4.782475701671287,-4.41144439484759,-4.718113128038604,-4.475806968480272,OLMo-3 7B
29,16.105083440384085,11.648195455486439,0.058959269997177155,0.07459080852879364,-4.456887984897646,0.09507883169023056,-4.643242495010498,-4.270533474784794,-4.578588889461141,-4.335187080334151,OLMo-3 7B
30,15.589907473892776,11.291525405473967,0.05943054606712203,0.075291247122544,-4.2983820684188085,0.09592060101513285,-4.486386446408469,-4.110377690429148,-4.421160437718179,-4.1756036991194385,OLMo-3 7B
31,15.059872867323321,10.929213641941871,0.06014314886033857,0.07636588855857139,-4.13065922538145,0.09720569577024275,-4.321182389091126,-3.940136061671774,-4.255082515967361,-4.006235934795539,OLMo-3 7B
0,12.585015662456454,12.056528867881386,0.10072257957469763,0.09714415993464309,-0.528486794575068,0.1399357918675162,-0.8027609466353998,-0.25421264251473624,-0.7076046081654888,-0.3493689809846472,BabyLM 125M
1,12.6903795050371,12.385467343181407,0.09627871613126487,0.09290247286978401,-0.30491216185569314,0.13379260310348115,-0.5671456639385162,-0.04267865977287011,-0.476166693828149,-0.13365762988323726,BabyLM 125M
2,12.809759009734902,12.7777251319007,0.09717297438763209,0.09375254541597443,-0.032033877834201974,0.13502639269162808,-0.296685607509793,0.23261785184138906,-0.20486766047948593,0.14079990481108198,BabyLM 125M
3,12.956723387115844,13.295748980756123,0.09744793189918811,0.09400996548446712,0.3390255936402795,0.13540300233680014,0.07363570906015127,0.6044154782204078,0.16570975064917534,0.5123414366313837,BabyLM 125M
4,13.090821210053905,13.896405065471926,0.09623002754342491,0.09284856662052333,0.8055838554180212,0.13372013507506667,0.5434923906708906,1.0676753201651519,0.6344220825219359,0.9767456283141066,BabyLM 125M
5,13.066684936897285,14.33150638670407,0.0971518760300701,0.09373640001484386,1.2648214498067851,0.13499999890335157,1.000221451956216,1.5294214476573542,1.092021451210495,1.4376214484030752,BabyLM 125M
6,12.736929423179339,14.341530414307206,0.09715187603007013,0.09373640001484385,1.6046009911278674,0.1349999989033516,1.3400009932772983,1.8692009889784365,1.4318009925315773,1.7774009897241574,BabyLM 125M
7,12.185011072970838,13.948101331907468,0.09623002754342488,0.09284856662052336,1.7630902589366304,0.13372013507506667,1.5009987941894998,2.025181723683761,1.5919284860405452,1.9342520318327157,BabyLM 125M
8,11.725227838879968,13.453990036902479,0.09744793189918806,0.09400996548446716,1.72876219802251,0.1354030023368001,1.463372313442382,1.9941520826026382,1.555446355031406,1.9020780410136142,BabyLM 125M
9,11.646387957055172,13.144550094243694,0.09717297438763199,0.09375254541597448,1.4981621371885225,0.13502639269162806,1.2335104075129315,1.7628138668641136,1.3253283545432386,1.6709959198338065,BabyLM 125M
10,11.928089226654194,13.047147694312809,0.09627871613126482,0.09290247286978409,1.1190584676586148,0.13379260310348118,0.8568249655757918,1.3812919697414379,0.947803935686159,1.2903129996310707,BabyLM 125M
11,12.390718966511916,13.056312975053471,0.10072257957469757,0.09714415993464315,0.6655940085415555,0.1399357918675162,0.39131985648122375,0.9398681606018873,0.4864761949511347,0.8447118221319763,BabyLM 125M
0,14.861064304198026,14.910120241897596,0.05045593145818825,0.04856477125376627,0.04905593769957051,0.07003097904673354,-0.08820478123202724,0.18631665663116825,-0.04058371548024843,0.13869559087938943,BabyLM 350M
1,15.373243809199252,15.52697488909739,0.04768815491422345,0.045924086499128304,0.1537310798981384,0.06620560278331732,0.023968098442836455,0.28349406135344035,0.06898790833549222,0.23847425146078455,BabyLM 350M
2,15.845602816617156,16.09565284621798,0.0462862422560418,0.04458454047375143,0.2500500296008248,0.06426661241609495,0.1240874692652787,0.3760125899363709,0.16778876570822326,0.3323112934934263,BabyLM 350M
3,16.238320828868417,16.567977423180164,0.04606202746370414,0.04436645361559221,0.32965659431174643,0.06395383163260454,0.20430708431184152,0.45500610431165134,0.2477956898220126,0.41151749880148025,BabyLM 350M
4,16.511577348369716,16.89577192990474,0.046498947725870654,0.04477845845801138,0.3841945815350236,0.0645543374335846,0.2576680801651978,0.5107210829048494,0.30156502962003534,0.4668241334500119,BabyLM 350M
5,16.625551877537728,17.030859676312502,0.046971224143482045,0.04522532278617546,0.40530779877477485,0.06520449155273732,0.2775069953314097,0.5331086022181399,0.3218460495872711,0.4887695479622786,BabyLM 350M
6,16.540725513153138,16.925434209660374,0.046990462628704294,0.045242390909400715,0.3847086965072357,0.06523018866490177,0.2568575267240283,0.5125598662904431,0.30121405501616144,0.46820333799831,BabyLM 350M
7,16.254072270040744,16.576487794876055,0.04653395355158263,0.04480832025593704,0.32241552483531066,0.0646002662324194,0.19579900301976863,0.4490320466508527,0.23972718405781382,0.40510386561280753,BabyLM 350M
8,15.833440838565586,16.068018470875966,0.046078401634775716,0.04437682301619903,0.23457763231037987,0.06397281858904415,0.10919090787585334,0.3599643567449064,0.15269242451640336,0.3164628401043564,BabyLM 350M
9,15.354822956920732,15.494020684651824,0.04601292548879807,0.04431771267368727,0.1391977277310925,0.06388465362405266,0.013983806627949319,0.26441164883423574,0.05742537109230511,0.22097008436987992,BabyLM 350M
10,14.894210363299248,14.948488883195349,0.0463592681052551,0.04465068493810345,0.05427851989610133,0.06436509461421384,-0.0718770655477578,0.18043410533996046,-0.02810880121009239,0.13666584100229506,BabyLM 350M
11,14.527594795894199,14.525417513498258,0.04676623506804855,0.04504029442009372,-0.0021772823959409493,0.06492849038664536,-0.12943712355376585,0.12508255876188396,-0.08528575009084702,0.08093118529896512,BabyLM 350M
12,14.328013939244489,14.315133665395948,0.04676623506804855,0.04504029442009372,-0.01288027384854118,0.06492849038664536,-0.14014011500636608,0.11437956730928373,-0.09598874154344725,0.07022819384636489,BabyLM 350M
13,14.300562243843261,14.323615214128475,0.04635926810525508,0.044650684938103466,0.023052970285213803,0.06436509461421384,-0.10310261515864533,0.14920855572907293,-0.05933435082097992,0.10544029139140752,BabyLM 350M
14,14.382390926137903,14.472490820340546,0.046012925488798026,0.04431771267368727,0.09009989420264297,0.06388465362405263,-0.03511402690050017,0.2153138153057861,0.008327537563855611,0.17187225084143032,BabyLM 350M
15,14.507697148921636,14.67972178752055,0.04607840163477566,0.04437682301619904,0.1720246385989146,0.06397281858904412,0.04663791416438812,0.29741136303344107,0.09013943080493812,0.25390984639289105,BabyLM 350M
16,14.610678074987684,14.863269419156879,0.04653395355158256,0.044808320255937034,0.25259134416919515,0.06460026623241935,0.12597482235365323,0.3792078659847371,0.1699030033916984,0.3352796849466919,BabyLM 350M
17,14.625530867129267,14.941095018737919,0.04699046262870421,0.04524239090940071,0.31556415160865114,0.06523018866490171,0.1877129818254438,0.44341532139185846,0.23206951011757695,0.39905879309972536,BabyLM 350M
18,14.493162921766439,14.839475020416094,0.04697122414348195,0.045225322786175456,0.34631209864965484,0.06520449155273725,0.21851129520628984,0.4741129020930198,0.26285034946215113,0.42977384783715855,BabyLM 350M
19,14.212885520589811,14.55705829190116,0.046498947725870585,0.04477845845801135,0.3441727713113494,0.06455433743358453,0.2176462699415237,0.47069927268117506,0.26154321939636116,0.4268023232263376,BabyLM 350M
20,13.814081733025056,14.129757804989843,0.0460620274637041,0.04436645361559219,0.31567607196478775,0.0639538316326045,0.19032656196488293,0.44102558196469255,0.233815167475054,0.3975369764545215,BabyLM 350M
21,13.326383155669202,13.59379449928124,0.04628624225604179,0.044584540473751405,0.26741134361203756,0.06426661241609492,0.14144878327649152,0.3933739039475836,0.18515007971943603,0.3496726075046391,BabyLM 350M
22,12.779421385119285,12.985389314374444,0.04768815491422345,0.045924086499128255,0.20596792925515928,0.06620560278331727,0.07620494779985743,0.33573091071046113,0.12122475769251316,0.2907111008178054,BabyLM 350M
23,12.202828017972333,12.340763189868552,0.05045593145818825,0.04856477125376622,0.13793517189621873,0.07003097904673351,6.744529646210418e-4,0.2751958908278164,0.04829551871639984,0.22757482507603763,BabyLM 350M
0,17.77079982110703,17.44486707464551,0.08246309177726799,0.08063059934291837,-0.32593274646151826,0.11533193424140753,-0.551983337574677,-0.09988215534835951,-0.4735576222905199,-0.17830787063251663,BabyLM 1.3B
1,17.726577434356237,17.485494621712398,0.0798897172815944,0.07820602185034871,-0.2410828126438389,0.11179690863789706,-0.46020475357411716,-0.021960871713560676,-0.38418285570034716,-0.09798276958733068,BabyLM 1.3B
2,17.656297634129796,17.492242615819073,0.07863418753666025,0.07701758929845133,-0.164055018310723,0.1100683628973175,-0.37978900958946527,0.05167897296801929,-0.3049425228192894,-0.023167513802156592,BabyLM 1.3B
3,17.53390300695206,17.431231504005314,0.07846885395366562,0.07685109279179145,-0.10267150294674465,0.10983374483324441,-0.3179456428199037,0.1126026369264144,-0.2432586963332975,0.03791569043980819,BabyLM 1.3B
4,17.333336139347377,17.268581733310906,0.0789036415659571,0.07724851450098263,-0.06475440603647087,0.11042245081946676,-0.28118240964262575,0.151673597569684,-0.20609514308538832,0.07658633101244658,BabyLM 1.3B
5,17.028539617840107,16.970413750775634,0.07936077778126137,0.0776699744017668,-0.0581258670644722,0.11104394613673389,-0.2757720014924706,0.15952026736352623,-0.2002621181194916,0.0840103839905472,BabyLM 1.3B
6,16.593633694120363,16.503103555774473,0.079384299115273907,0.07768926205593889,-0.09053013834589052,0.11107424717196883,-0.30823566280294945,0.12717538611116838,-0.23270517472601063,0.051644898034229586,BabyLM 1.3B
7,16.02423610493631,15.863948980240057,0.07895371619902782,0.07728762114729384,-0.1602871246962536,0.11048559039188889,-0.3768388818643558,0.0562646324718486,-0.3017086803978714,-0.018865568994635817,BabyLM 1.3B
8,15.357715900991813,15.110302654874069,0.07851769649630728,0.07688445272855224,-0.24741324611774473,0.10989198212087727,-0.46280153107466415,-0.03202496116082529,-0.38807498323246764,-0.10675150900302183,BabyLM 1.3B
9,14.636239092466498,14.306417123428243,0.07843876484033889,0.07681761819162854,-0.3298219690382549,0.10978882590825355,-0.5450080678184318,-0.11463587025807795,-0.4703516662008195,-0.18929227187569034,BabyLM 1.3B
10,13.901971689539991,13.516544929654312,0.07874127949531942,0.0771078291583191,-0.38542675988567865,0.11020801429146855,-0.601434467896957,-0.1694190518744003,-0.5264930181787584,-0.2443605015925989,BabyLM 1.3B
11,13.197079702391916,12.804938617304016,0.07910747656214984,0.07745532165006885,-0.3921410850878999,0.1107127802015048,-0.6091381342828492,-0.17514403589295052,-0.533853443745826,-0.25042872642997377,BabyLM 1.3B
12,12.562860919015733,12.233914890987982,0.07910747656214984,0.07745532165006884,-0.32894602802775097,0.11071278020150477,-0.5459430772227003,-0.11194897883280164,-0.47065838668567705,-0.18723366936982486,BabyLM 1.3B
13,12.020644017123079,11.82126615507152,0.07874127949531949,0.0771078291583191,-0.19937786205155916,0.11020801429146859,-0.4153855700628376,0.01662984595971928,-0.340444120344639,-0.05831160375847935,BabyLM 1.3B
14,11.571788564143766,11.540260513674598,0.07843876484033901,0.07681761819162856,-0.03152805046916818,0.10978882590825365,-0.24671414924934532,0.18365804831100896,-0.17205774763173284,0.10900164669339649,BabyLM 1.3B
15,11.216785905321444,11.362230231776087,0.07851769649630741,0.07688445272855228,0.14544432645464234,0.10989198212087738,-0.06994395850227733,0.360832611411562,0.004782589339919291,0.2861060635693654,BabyLM 1.3B
16,10.956127385899757,11.258507574354859,0.07895371619902794,0.07728762114729391,0.3023801884551016,0.11048559039188903,0.08582843128699913,0.5189319456232041,0.16095863275348365,0.4438017441567196,BabyLM 1.3B
17,10.790304351122355,11.200424806389783,0.07938429911527402,0.077689262055939,0.41012045526742824,0.11107424717196897,0.19241493081036906,0.6278259797244874,0.26794541888730794,0.5522954916475485,BabyLM 1.3B
18,10.718606415102247,11.161209992182052,0.07936077778126142,0.0776699744017669,0.44260357707980447,0.111043946136734,0.2249574426518058,0.6602497115078031,0.30046732602478493,0.584739828134824,BabyLM 1.3B
19,10.729863680259871,11.130591671615985,0.07890364156595708,0.07724851450098272,0.4007279913561135,0.11042245081946682,0.1842999877499585,0.6171559949622685,0.25938725430719595,0.542068728405031,BabyLM 1.3B
20,10.807520713207994,11.106794374131473,0.07846885395366558,0.0768510927917915,0.29927366092347896,0.10983374483324443,0.08399952105031988,0.514547800796638,0.15868646753692608,0.43986085431003186,BabyLM 1.3B
21,10.934977571998992,11.088112843958134,0.07863418753666011,0.07701758929845137,0.15313527195914212,0.11006836289731743,-0.06259871931960004,0.36886926323788427,0.012247767450575792,0.29402277646770847,BabyLM 1.3B
22,11.09563431468524,11.072841825325575,0.07988971728159419,0.0782060218503487,-0.022792489359664714,0.1117969086378969,-0.24191443028994264,0.1963294515706132,-0.16589253241617274,0.12030755369684332,BabyLM 1.3B
23,11.272890999319113,11.059276062463404,0.08246309177726771,0.08063059934291833,-0.2136149368557092,0.11533193424140731,-0.4396655279688675,0.012435654257449108,-0.36123981268471056,-0.06599006102670785,BabyLM 1.3B
