layer,fit_low,fit_high,se_low,se_high,diff,se_diff,lo95,hi95,lo80,hi80,panel
14,12.281896776705077,10.332621214920126,0.054322722788407954,0.07144772236145559,-1.949275561784951,0.0897537477868521,-2.125192907447181,-1.773358216122721,-2.0641603589521216,-1.8343907646177804,OLMo-3 7B
15,12.939185665308528,10.909258054944887,0.05438598795567842,0.07153935735285383,-2.0299276103636412,0.08986498392797118,-2.2060629788624646,-1.8537922418648176,-2.1449547897914445,-1.9149004309358382,OLMo-3 7B
16,13.594848339480446,11.38670652805073,0.0543859879556783,0.0715393573528538,-2.2081418114297158,0.08986498392797108,-2.384277179928539,-2.0320064429308924,-2.3231689908575186,-2.093114632001913,OLMo-3 7B
17,14.222013661434808,11.741253782861659,0.05432272278840757,0.07144772236145548,-2.4807598785731493,0.08975374778685179,-2.656677224235379,-2.3048425329109197,-2.5956446757403198,-2.365875081405979,OLMo-3 7B
18,14.804297251470919,11.979779360130896,0.0542411542493044,0.07133112902382509,-2.8245178913400224,0.08961156611794269,-3.00015656093119,-2.648879221748855,-2.939220695970989,-2.709815086709056,OLMo-3 7B
19,15.325770675891786,12.110492904617296,0.05418712494411776,0.07125755965607332,-3.21527777127449,0.0895203011492269,-3.390737561526975,-3.039817981022005,-3.3298637567455005,-3.1006917858034795,OLMo-3 7B
20,15.770505501000427,12.141604061079704,0.054188223155061645,0.07126746065332852,-3.628901439920723,0.08952884717607218,-3.804377980385824,-3.4534248994556216,-3.7434983643060953,-3.5143045155353505,OLMo-3 7B
21,16.122573293099848,12.081322474276968,0.05424444194030572,0.07135961511160534,-4.0412508188228795,0.08963623235216689,-4.216937834233127,-3.8655638034126323,-4.155985196233653,-3.926516441412106,OLMo-3 7B
22,16.366045618493068,11.93785778896794,0.0543281178524758,0.07149108064265508,-4.428187829525129,0.08979153078574344,-4.604179229865186,-4.252196429185072,-4.54312098893088,-4.3132546701193775,OLMo-3 7B
23,16.484994043483095,11.719419649911464,0.05439314836374513,0.07159115789023598,-4.765574393571631,0.08991055820639246,-4.94179908765616,-4.589349699487102,-4.880659908075813,-4.650488879067449,OLMo-3 7B
24,16.465920495495002,11.434227560594476,0.054395619360356647,0.07159260652885716,-5.031692934900526,0.08991320656718103,-5.207922819772201,-4.855463050028852,-5.146781839306518,-4.916604030494534,OLMo-3 7B
25,16.316480045053286,11.090586831952054,0.05433666541347471,0.0714971300926543,-5.225893213101232,0.0898015190280311,-5.401904190396173,-5.049882235806291,-5.340839157457112,-5.110947268745352,OLMo-3 7B
26,16.05521938104427,10.696846956626624,0.05425722736059252,0.07136695626903376,-5.358372424417647,0.08964981409888816,-5.534086060051468,-5.182658788783826,-5.473124186464224,-5.24362066237107,OLMo-3 7B
27,15.700775205729176,10.261357792398687,0.05421443015768358,0.07128879090736796,-5.439417413330489,0.08956168905484521,-5.614958323877985,-5.263876502782992,-5.55405637532069,-5.324778451340287,OLMo-3 7B
28,15.271784221369215,9.792469197048746,0.054268889205054814,0.07135471457532049,-5.479315024320469,0.08964712838499607,-5.6550233959550615,-5.303606652685876,-5.594063348653264,-5.364566699987674,OLMo-3 7B
29,14.786883130225604,9.2985310283573,0.05447373099645575,0.07164549369602745,-5.488352101868305,0.090002578494295,-5.664757155717123,-5.311947048019487,-5.603555402341002,-5.373148801395607,OLMo-3 7B
30,14.264708634559561,8.787893144104851,0.054865568664707064,0.07221673100397022,-5.47681549045471,0.09069446985236465,-5.654576651365344,-5.2990543295440755,-5.592904411865737,-5.360726569043683,OLMo-3 7B
31,13.723897436632301,8.268905402071901,0.05545816581878564,0.0730891399525989,-5.4549920345604,0.09174764593707303,-5.634817420597063,-5.2751666485237365,-5.572429021359853,-5.337555047760946,OLMo-3 7B
0,10.692690753724367,10.627090707783706,0.049468757528045935,0.04757787954386892,-0.06560004594066093,0.06863535964253048,-0.20012535084002067,0.0689252589586988,-0.15345330628309994,0.022253214401778076,BabyLM 125M
1,10.951425996165005,10.925655499920182,0.047445082714599456,0.045643067829761644,-0.025770496244822638,0.06583559458763479,-0.1548082616365868,0.10326726914694154,-0.11004005731699516,0.058499064827349886,BabyLM 125M
2,11.060963237898628,11.065391827622651,0.04784678149684512,0.046024711191856665,0.0044285897240232686,0.06638967193698622,-0.12569516727246974,0.13455234672051627,-0.0805501903553191,0.08940736980336564,BabyLM 125M
3,10.873187494811965,10.888706484263835,0.04796878715506001,0.046140066899145606,0.015518989451869913,0.06655757142944056,-0.1149338505498336,0.14597182945357343,-0.069674701977814,0.10071268088155383,BabyLM 125M
4,10.371028790634352,10.387472457830079,0.047416939948139454,0.045613934560121305,0.016443667195726874,0.06579511547296267,-0.11251475913127995,0.1454020935227337,-0.06777408060966535,0.1006614150011191,BabyLM 125M
5,9.791926048624157,9.843848320887911,0.04783934750304398,0.04601957131312863,0.05192227226375401,0.06638075107560272,-0.07818399984442731,0.18202854437193533,-0.03304508911301747,0.13688963364052548,BabyLM 125M
6,9.394289183168674,9.561899982019439,0.04783934750304398,0.04601957131312865,0.1676107988507649,0.06638075107560273,0.03750452674258356,0.2977170709589463,0.0826434374739934,0.25257816022753643,BabyLM 125M
7,9.246307599907606,9.58246698018931,0.04741693994813941,0.04561393456012134,0.33615938028170333,0.06579511547296267,0.2072009539546965,0.46511780660871016,0.25194163247631113,0.42037712808709554,BabyLM 125M
8,9.225950195733061,9.68316248474471,0.047968787155059936,0.04614006689914563,0.45721228901164856,0.06655757142944052,0.32675944900994514,0.587665129013352,0.3720185975819647,0.5424059804413325,BabyLM 125M
9,9.212978588329907,9.652020880714597,0.04784678149684504,0.04602471119185668,0.4390422923846895,0.06638967193698618,0.3089185353881966,0.5691660493811824,0.35406351230534716,0.5240210724640318,BabyLM 125M
10,9.17474131235653,9.467390349617569,0.04744508271459939,0.045643067829761616,0.2926490372610395,0.06583559458763472,0.1636112718692755,0.42168680265280356,0.2083794761888671,0.37691859833321195,BabyLM 125M
11,9.123684846955541,9.205610432015828,0.0494687575280459,0.04757787954386886,0.08192558506028647,0.06863535964253042,-0.05259971983907316,0.2164508899596461,-0.005927675282152475,0.16977884540272542,BabyLM 125M
0,13.270226940867685,13.36189274505554,0.03776334607592717,0.036119831163992686,0.09166580418785486,0.05225621982276925,-0.010756386664772868,0.19408799504048257,0.024777842814710224,0.15855376556099948,BabyLM 350M
1,13.489668856946558,13.625360486398607,0.036220650022175054,0.03463933641275314,0.13569162945204916,0.05011805178919842,0.03746024794522025,0.23392301095887807,0.07154052316187517,0.19984273574222314,BabyLM 350M
2,13.69616893600436,13.872629310917105,0.03543642491388961,0.033886844984047565,0.1764603749127449,0.049031198982388814,0.08035922490726284,0.272561524918227,0.11370044021528723,0.23922030961020258,BabyLM 350M
3,13.876785341020026,14.087500301786461,0.0352942378057264,0.03375067835260223,0.2107149607664347,0.048834327184348304,0.11499967948511203,0.3064302420477574,0.14820702197046887,0.27322289956240053,BabyLM 350M
4,14.018576234972484,14.253774542182107,0.035514358483582906,0.03396224306170541,0.23519830720962354,0.04913963382324694,0.13888462491605955,0.3315119895031875,0.17229957591586745,0.29809703850337965,BabyLM 350M
5,14.108599780840665,14.355253115279472,0.03576122656714047,0.0341993286873295,0.24665333443880755,0.049481909909080427,0.14966879101700992,0.3436378778606052,0.1833164897551846,0.3099901791224305,BabyLM 350M
6,14.134019912520776,14.375867600270578,0.035770260477566256,0.034207929843728294,0.24184768774980192,0.04949438350789284,0.14483869607433195,0.33885667942527187,0.1784948768596991,0.3052004986399047,BabyLM 350M
7,14.094798844899358,14.315339594354683,0.03552785931001737,0.03397506371614464,0.2205407494553242,0.04915825202006756,0.12419057549599179,0.31689092341465663,0.15761818686963774,0.28346331204101066,BabyLM 350M
8,14.015754958422697,14.204057258629422,0.03528947798845295,0.03374609981477148,0.18830230020672545,0.04882772275466085,0.09259996360759018,0.28400463680586074,0.12580281508075955,0.2508017853326913,BabyLM 350M
9,13.924562448303515,14.075932146640326,0.035261700262663724,0.03371944960303346,0.15136969833681135,0.0487892281855888,0.055742811093057315,0.2469965855805654,0.08891948625925769,0.21381991041436502,BabyLM 350M
10,13.848895509754534,13.964875811932922,0.03545419773920519,0.03390437745965317,0.11598030217838762,0.049056161165110544,0.01983022629477095,0.2121303780620043,0.05318841588704612,0.17877218846972912,BabyLM 350M
11,13.816428337988478,13.904799808052738,0.03567729100244798,0.03411867237187667,0.08837147006425994,0.04936550311394401,-0.008384916039070323,0.1851278561675902,0.025183626078411597,0.15155931405010828,BabyLM 350M
12,13.853064767363117,13.927612552420008,0.03567729100244797,0.03411867237187666,0.07454778505689141,0.04936550311394399,-0.022208601046438806,0.17130417116022162,0.0113599410710431,0.13773562904273973,BabyLM 350M
13,13.943990332572314,14.019150331573057,0.0354541977392052,0.033904377459653155,0.07515999900074277,0.049056161165110544,-0.020990076882873895,0.17131007488435945,0.012368112709401274,0.13795188529208427,BabyLM 350M
14,14.033672268646031,14.119177301168312,0.035261700262663724,0.03371944960303345,0.08550503252228125,0.048789228185588784,-0.010121854721472756,0.18113191976603527,0.023054820444727613,0.1479552445998349,BabyLM 350M
15,14.06480744975927,14.165454480736905,0.03528947798845295,0.03374609981477147,0.10064703097763505,0.048827722754660845,0.0049446943784998,0.1963493675767703,0.03814754585166917,0.16314651610360092,BabyLM 350M
16,13.98009275008704,14.09574288980996,0.03552785931001738,0.03397506371614464,0.11565013972291993,0.049158252020067565,0.0192999657635875,0.21200031368225236,0.052727577137233445,0.17857270230860642,BabyLM 350M
17,13.722225043804348,13.847803547918607,0.03577026047756626,0.03420792984372831,0.12557850411425875,0.04949438350789286,0.028569512438788747,0.22258749578972875,0.06222569322415589,0.1889313150043616,BabyLM 350M
18,13.240923588219989,13.366904411452966,0.03576122656714049,0.034199328687329514,0.1259808232329771,0.049481909909080454,0.028996279811179415,0.2229653666547748,0.06264397854935412,0.1893176679166001,BabyLM 350M
19,12.547028382733142,12.66365159094624,0.0355143584835829,0.03396224306170541,0.11662320821309713,0.04913963382324693,0.020309525919533153,0.2129368905066611,0.053724476919341055,0.1795219395068532,BabyLM 350M
20,11.682850106712936,11.782293395447862,0.035294237805726394,0.03375067835260223,0.09944328873492658,0.0488343271843483,0.0037280074536039237,0.19515857001624926,0.03693534993896076,0.16195122753089242,BabyLM 350M
21,10.690959527792709,10.767356168705746,0.03543642491388961,0.03388684498404756,0.07639664091303722,0.04903119898238881,-0.01970450909244484,0.17249779091851927,0.013636706215579539,0.13915657561049488,BabyLM 350M
22,9.6139274136058,9.663366254467805,0.03622065002217504,0.03463933641275311,0.04943884086200434,0.0501180517891984,-0.04879254064482452,0.1476702223688332,-0.014712265428169613,0.1135899471521783,BabyLM 350M
23,8.494324531785555,8.514849996481951,0.03776334607592715,0.03611983116399265,0.020525464696396156,0.052256219822769207,-0.08189672615623149,0.1229476555490238,-0.046362496676748424,0.08741342606954074,BabyLM 350M
0,18.770624480903326,18.75721458999738,0.07689972739494358,0.0741389279805916,-0.013409890905947464,0.10681829766256334,-0.2227737543245716,0.19595397251267668,-0.15013731191402854,0.12331753010213362,BabyLM 1.3B
1,17.50036831486259,17.351100455713436,0.07495900705275389,0.0722872044014713,-0.1492678591491554,0.10413593356049053,-0.35337428892771683,0.05483857062940603,-0.2825618541065833,-0.015973864191727527,BabyLM 1.3B
2,16.27372930167542,15.990781616783138,0.07400003104877738,0.07137061998636182,-0.2829476848922816,0.10280938669429794,-0.48445408281310554,-0.08144128697145767,-0.414543699860983,-0.15135166992358023,BabyLM 1.3B
3,15.13432459419538,14.722053368560136,0.07384942824242327,0.07122401171386397,-0.4122712256352443,0.10259921001815489,-0.6133656772708279,-0.21117677399966073,-0.5435982144584826,-0.2809442368120061,BabyLM 1.3B
4,14.125771345276034,13.590711006398077,0.07414808235999812,0.07150569348775448,-0.5350603388779565,0.10300971953573002,-0.7369593891679873,-0.3331612885879256,-0.6669127798836909,-0.403207897872222,BabyLM 1.3B
5,13.291686707770946,12.642549825650613,0.07447314707077125,0.0718133469195999,-0.6491368821203327,0.10345726862052532,-0.8519131286165623,-0.4463606356241031,-0.7815621859546051,-0.5167115782860603,BabyLM 1.3B
6,12.675420839351059,11.923107312386238,0.07448896833782821,0.07182762484520583,-0.7523135269648211,0.10347856828801606,-0.9551315208093326,-0.5494955331203096,-0.8847660943734816,-0.6198609595561606,BabyLM 1.3B
7,12.288017480589811,11.44672602917014,0.07417841026157299,0.07153235691694124,-0.8412914514196714,0.10305005887929859,-1.0432695668230967,-0.6393133360162462,-0.9731955267851736,-0.7093873760541692,BabyLM 1.3B
8,12.077776504144014,11.167163356556955,0.07386741647969203,0.07123768256668313,-0.9106131475870587,0.10262164798353117,-1.1117515776347797,-0.7094747175393377,-1.0419688570059786,-0.7792574381681387,BabyLM 1.3B
9,11.98578891273963,11.03121582440223,0.07381853027232405,0.07119315104898732,-0.9545730883374013,0.1025555467434597,-1.1555819599545822,-0.7535642167202203,-1.0858441881690297,-0.8233019885057729,BabyLM 1.3B
10,11.953145709102623,10.985679962561512,0.07404745667814348,0.07141312641211363,-0.9674657465411105,0.10287303079259431,-1.1690968868945952,-0.7658346061876257,-1.0991432259556313,-0.8357882671265897,BabyLM 1.3B
11,11.920937895958952,10.977352300890354,0.07432026304423608,0.07167420939762104,-0.9435855950685976,0.10325063579338614,-1.1459568412236345,-0.74121434891356075,-1.075746408884132,-0.8114247812530634,BabyLM 1.3B
12,11.831857394423798,10.954199184994893,0.0743202630442361,0.07167420939762102,-0.8776582094289047,0.10325063579338614,-1.0800294555839416,-0.6752869632738678,-1.009819023244439,-0.7454973956133705,BabyLM 1.3B
13,11.665417248564284,10.891092722744911,0.07404745667814357,0.07141312641211361,-0.7743245258193721,0.10287303079259437,-0.975955666172857,-0.5726933854658871,-0.9060020052338928,-0.6426470464048513,BabyLM 1.3B
14,11.437951625399482,10.789810784273827,0.07381853027232411,0.07119315104898731,-0.6481408411256542,0.10255554674345974,-0.8491497127428352,-0.4471319695084731,-0.7794119409572826,-0.5168697412940257,BabyLM 1.3B
15,11.167395610337676,10.653301055465654,0.07386741647969208,0.0712376825666831,-0.5140945548720222,0.10262164798353118,-0.7152329849197433,-0.312956124824301,-0.6454502642909421,-0.3827388454531022,BabyLM 1.3B
16,10.871684288787153,10.4845112222044,0.07417841026157301,0.07153235691694121,-0.3871730665827524,0.10305005887929859,-0.5891511819861777,-0.1851949511793272,-0.5190771419482546,-0.2552689912172502,BabyLM 1.3B
17,10.5687527461562,10.286388970374079,0.07448896833782818,0.07182762484520581,-0.28236377578212135,0.10347856828801603,-0.4851817696266328,-0.07954578193760992,-0.41481634319078187,-0.14991120837346084,BabyLM 1.3B
18,10.275089154278378,10.061988354821242,0.07447314707077117,0.07181334691959987,-0.2131007994571359,0.10345726862052523,-0.4158770459533654,-0.010324552960906425,-0.3455261032914082,-0.08067549562286358,BabyLM 1.3B
19,9.994588177947964,9.815289234325652,0.074148082359998,0.07150569348775448,-0.17929894362231202,0.10300971953572993,-0.38119799391234266,0.02260010666771864,-0.31115138462804637,-0.04744650261657771,BabyLM 1.3B
20,9.724660165568805,9.550748158202895,0.07384942824242313,0.07122401171386397,-0.17391200736591017,0.1025992100181548,-0.37500645900149354,0.027182444269673228,-0.3052389961891483,-0.04258501854267202,BabyLM 1.3B
21,9.462661876153087,9.272825615359762,0.0740000310487772,0.0713706199863618,-0.18983626079332439,0.10280938669429779,-0.3913426587141481,0.011670137127499286,-0.32143227576202554,-0.05824024582462323,BabyLM 1.3B
22,9.205950068712994,8.985982094703047,0.07495900705275367,0.07228720440147125,-0.21996797400994694,0.10413593356049035,-0.424074403788508,-0.01586154423138586,-0.3532619689673746,-0.0866739790525193,BabyLM 1.3B
23,8.951881502260715,8.69467808513954,0.07689972739494334,0.07413892798059152,-0.25720341712117545,0.10681829766256311,-0.4665672805397991,-0.047839553702551774,-0.3939308381292562,-0.12047599611309467,BabyLM 1.3B
