component,verb_up,frequency,predic,log_freq,log_predic
encoder,wrought up,14625,0.00472198867885052,9.590487672100057,-5.350792065366578
encoder,yield up,106377,0.00197608068729571,11.574744667109037,-6.224661811127772
encoder,yielded up,33299,0.00482502038016506,10.413282645487595,-5.329103621961198
encoder,zip up,214844,0.011789602427151,12.27766746235287,-4.428677635296446
encoder,zipping up,55676,0.07964432135817057,10.927304453347292,-2.447189463672921
decoder,act up,266394,0.0014913729688361,12.492731694872212,-6.50656564153722
decoder,acted up,64734,0.00376269963439607,11.078041844779396,-5.578848794942774
decoder,acting up,586506,0.01075114601644694,13.281938177202367,-4.521933566722116
decoder,acts up,116385,0.00219807453316908,11.66465893999616,-6.117973020190686
decoder,add up,7598054,0.01706133852740439,15.843402719837908,-4.053731719910233
decoder,added up,982400,0.00358715852603261,13.797753836375016,-5.626801279001013
decoder,adding up,1038874,0.00931665039911353,13.853647992275151,-4.666591792274944
decoder,adds up,2470859,0.04451388558478685,14.720076421424402,-3.066419055191499
decoder,advanced up,37823,3.9390840127375e-4,10.540672662176004,-7.838998173768162
decoder,advancing up,25937,0.00239130033928308,10.163425799678814,-6.033523821915822
decoder,age up,100133,3.4062335969576e-4,11.514254581303659,-7.984392526745432
decoder,allows up,307085,0.00151723725495754,12.634879861211259,-6.489345803952525
decoder,amp up,421546,0.03203062568703514,12.951684184514438,-3.4085079508330254
decoder,amped up,395565,0.5445695853828776,12.88807040161145,0.17875279305574032
decoder,amping up,105205,0.6995664490045616,11.563666106673413,0.8452341832088923
decoder,ante up,70828,0.01156734900655664,11.168009681726108,-4.447934119292814
decoder,arise up,10868,4.4605302991001e-4,9.293577970546238,-7.714626559327716
decoder,ascended up,30994,0.01586809118034351,10.34154891634728,-4.127449692933367
decoder,ate up,245605,0.01147305731600388,12.411479833354086,-4.456214453834747
decoder,back up,23878851,0.01720315631669484,16.988503729753194,-4.045309555317738
decoder,backed up,5305406,0.2187980800855165,15.484236858675816,-1.2726843608842726
decoder,backing up,2175570,0.11890331981816002,14.592801257136365,-2.0028566346530616
decoder,backs up,967373,0.0646636809848512,13.782339429120048,-2.671706465101797
decoder,ball up,749557,0.00486903060100802,13.527237644333548,-5.319979493987241
decoder,bang up,144201,0.01185344801012649,11.8789634386217,-4.4232122221454375
decoder,banged up,511120,0.2967568204659556,13.144359675276226,-0.8627897317246761
decoder,banked up,19713,0.01867672207563347,9.889033595565978,-3.961624004794966
decoder,barking up,166068,0.04573443524714159,12.02015262201393,-3.038090481813854
decoder,based up,89467,1.9015540230112e-4,11.401625121187028,-8.567478739775188
decoder,beads up,26597,0.00269750663448496,10.18855370645454,-5.9127262498794355
decoder,beamed up,33373,0.0252957985613692,10.415502468813338,-3.651495724652828
decoder,bear up,96033,0.00160750376658522,11.472447161381478,-6.4314639615358455
decoder,bearing up,33052,0.0015509496000035601,10.405837357821074,-6.467335736910472
decoder,beat up,1969115,0.02429121953921421,14.493094761197609,-3.6930492119991234
decoder,beaten up,937242,0.05681238604844402,13.750696798952234,-2.809510851006416
decoder,beating up,568880,0.02618988745686792,13.2514247945574,-3.6158429669840113
decoder,beef up,764319,0.02523801668131005,13.54674052027041,-3.653841865332088
decoder,beefed up,478402,0.7460774176846433,13.078206662211826,1.0777999453510914
decoder,beefing up,299064,0.7972000010662601,12.608412876290814,1.3688853232168108
decoder,bent up,98862,0.00709963051931963,11.501480217285486,-4.940587583001511
decoder,bid up,146925,0.0040338699563241,11.897677531480852,-5.508987048919017
decoder,bidding up,49939,0.00604329818210949,10.818557539604447,-5.102743726615792
decoder,bind up,104187,0.00405049584721831,11.553942640441443,-5.504857252621331
decoder,binding up,37444,9.4293918505617e-4,10.530601762491635,-6.965565384305221
decoder,blaze up,14154,0.00368669596088778,9.55775254863573,-5.599331117022749
decoder,blazed up,15980,0.01896029254378783,9.679093219320265,-3.946266009023595
decoder,blazing up,10511,0.00317686375150403,9.260177606823355,-5.748678889815621
decoder,bless up,4100,1.1543305936939e-4,8.318742252692399,-9.06670432885664
decoder,blew up,1719775,0.16305084144767512,14.357704026279256,-1.6357012632795769
decoder,block up,162845,9.668021416634e-4,12.000554107132016,-6.940549424132786
decoder,blocked up,121430,0.0046195834119559,11.707093244047865,-5.372820461863248
decoder,blocking up,55123,0.00280637499163148,10.917322330911832,-5.873051346772965
decoder,blow up,2964789,0.04008764851806847,14.902316424306674,-3.175773709894311
decoder,blowed up,15143,0.2365613234811679,9.625293657956655,-1.171625332307545
decoder,blowing up,1411306,0.11639104354398624,14.16002607479248,-2.0270590209802535
decoder,blown up,1480824,0.10116712643629476,14.208109247565515,-2.1843232480946315
decoder,blows up,673807,0.08197804719321787,13.420698998740043,-2.4157698098017013
decoder,board up,173798,8.6196209548987e-4,12.065648984267355,-7.055436927218554
decoder,boarded up,401848,0.12096473657942472,12.903829186647018,-1.983325944643637
decoder,bob up,46431,0.00568925430468039,10.745722618580869,-5.163470593333566
decoder,bobbed up,43780,0.12868106319127862,10.686932371076853,-1.9126711183466698
decoder,bobbing up,102889,0.11750510785015757,11.541406016205121,-2.0162711971539666
decoder,boil up,61987,0.00434745193252153,11.034679964622491,-5.433808438565503
decoder,boiling up,44058,0.00406997572129876,10.693262226679666,-5.500039964214334
decoder,boils up,16383,0.00398410734400625,9.703999490820264,-5.521449930803173
decoder,bolster up,24727,0.00314441855215847,10.115651043007174,-5.758976913374942
decoder,bone up,83514,0.00171418803514239,11.332769561455455,-6.367100100436489
decoder,booked up,318784,0.01714164343269497,12.672269036432954,-4.048954225289988
decoder,boost up,422188,0.0043508880510758,12.953205991443873,-5.433014924335829
decoder,boosted up,52443,0.00725970022641659,10.867482144479293,-4.918130562039963
decoder,boot up,871862,0.02187458978652239,13.678386433486441,-3.800312213664285
decoder,booted up,225682,0.10488972918909172,12.326882207742246,-2.1440373181815042
decoder,booting up,219061,0.11541863960897147,12.29710550882669,-2.0365486312111654
decoder,boots up,245597,0.01064299190290699,12.411447260196807,-4.532153607081976
decoder,bore up,17924,0.00160424227387827,9.793895875906033,-6.433498206930343
decoder,borne up,14873,0.00286707383625968,9.607302767592598,-5.851592146807117
decoder,bottle up,188321,0.00379394698233029,12.145903232590456,-5.570547219395102
decoder,bottled up,330130,0.06102259849096934,12.707241795262851,-2.7335471497357027
decoder,bought up,484157,0.00429284593979386,13.090164513264186,-5.446503290099845
decoder,bounce up,121117,0.00908615829932191,11.704512299540216,-4.691875400265288
decoder,bounced up,115625,0.02298446379457445,11.658107474814726,-3.749684053374159
decoder,bouncing up,146192,0.02813831025012323,11.892676105238403,-3.542081497926348
decoder,bound up,613685,0.01165551679805764,13.327237046168753,-4.440251691363666
decoder,bounded up,42876,0.00432873117071097,10.66606750781141,-5.438142684825723
decoder,bounding up,26857,0.00866996695941027,10.19828177359369,-4.7391825293259275
decoder,box up,186980,0.00100754155469028,12.138756938245306,-6.899233970177976
decoder,boxed up,158768,0.04834624348884189,11.975199296154022,-2.979812742740797
decoder,brace up,37362,0.00249445487528326,10.528409424100508,-5.991187489299506
decoder,break up,7359582,0.02817213952787304,15.811513695613987,-3.540845160911578
decoder,breaking up,2522046,0.0515800383247829,14.74058103483313,-2.9116626582390106
decoder,breaks up,859813,0.02244226632872051,13.664470202725317,-3.7741112820988487
decoder,bred up,14422,0.00247753307657831,9.576510097476705,-5.99801133382057
decoder,breed up,12823,5.5944579483753e-4,9.458995712459116,-7.48800431399684
decoder,bricked up,49777,0.11836504667830255,10.815308308938832,-2.0080046202098853
decoder,brighten up,1172445,0.30872534294477494,13.974601869886778,-0.8060851985974934
decoder,brightened up,191302,0.190376958359332,12.161608610156756,-1.4475626606389493
decoder,brightening up,153019,0.1264289656585553,11.938317375671037,-1.9329088336294953
decoder,brimmed up,960,0.00433162174113145,6.866933284461882,-5.437472240636555
decoder,brimming up,1811,9.5164177912347e-4,7.501634457883413,-6.956369781540595
decoder,bring up,6887239,0.02686999581007251,15.74518083698844,-3.589507418272647
decoder,bringing up,2143017,0.02906895191579083,14.57772520722873,-3.508584794415639
decoder,brings up,2745978,0.03265999096336244,14.825647853624647,-3.3883992350387215
decoder,broke up,3841527,0.07721163345926489,15.161380501769617,-2.480849781368637
decoder,broken up,2900305,0.03685979724236119,14.880326461840266,-3.2630775392960714
decoder,brought up,9457116,0.06054038825930587,16.062278031968738,-2.741994111987598
decoder,brush up,1061156,0.02646342881552467,13.87486943789084,-3.6051716556524296
decoder,brushed up,114073,0.02095031524739528,11.644593873316685,-3.8444286978928335
decoder,brushing up,240484,0.0373889722401449,12.390408838248335,-3.2482736119743785
decoder,bubble up,321876,0.01659557980199827,12.681921657191427,-4.081884066863187
decoder,bubbled up,137867,0.24511431924047933,11.834044731300295,-1.1248416107105317
decoder,bubbles up,128961,0.0134671854249759,11.767265312052823,-4.293940571329851
decoder,bubbling up,240436,0.09341347143817334,12.390209220847689,-2.272650910452366
decoder,buck up,125488,0.00659972451009715,11.739965415452447,-5.0141057727265945
decoder,buckle up,365387,0.1103518488820513,12.80871234484378,-2.087152161467248
decoder,buckled up,72228,0.07856292114666101,11.18758306133577,-2.462034646562295
decoder,build up,14188796,0.05072106305841605,16.467963197051542,-2.9293614133891577
decoder,building up,5393444,0.01815637967557089,15.500694699875451,-3.990410053341192
decoder,builds up,1917794,0.07615734972546853,14.466686125111988,-2.495740174124806
decoder,built up,6919315,0.03419863253016615,15.749827334254867,-3.3407725305607348
decoder,bulk up,467517,0.01468362077949194,13.055190990686102,-4.206230146899171
decoder,bulked up,149864,0.5724566543540458,11.917483495140894,0.291881343082601
decoder,bump up,648459,0.03347530133160624,13.382354057918093,-3.3628989598467527
decoder,bumped up,485186,0.13063704900376952,13.092287601554954,-1.8953378435532868
decoder,bumping up,216639,0.09495126405768632,12.28598765274266,-2.254625044073087
decoder,bumps up,105072,0.01558476925205952,11.562401108430754,-4.145753683171381
decoder,bunch up,134766,0.0027268553734111,11.81129522012685,-5.901875631561755
decoder,bunched up,197683,0.3565665657179653,12.194420016589424,-0.5902976359255846
decoder,bundle up,276834,0.01463995991851282,12.531173327552317,-4.20925232658731
decoder,bundled up,442546,0.09238196273625927,13.000299692829454,-2.2848918751810596
decoder,bundling up,82385,0.06042684966231083,11.319158660491532,-2.74399213974691
decoder,buoyed up,44298,0.04783594661137748,10.69869480828722,-2.9909599669034606
decoder,buried up,43720,0.00209146694879465,10.685560942290476,-6.1677959127190265
decoder,burn up,601387,0.007402282253942,13.306993933074132,-4.898537098526598
decoder,burned up,312715,0.01563532550091265,12.65304751159509,-4.142463623133714
decoder,burning up,404381,0.0119489442889459,12.910112781839743,-4.41509144177993
decoder,burns up,119044,0.01171958911146565,11.687248451652916,-4.434704749382701
decoder,burnt up,86820,0.00939055391613246,11.371592288853584,-4.658616074344518
decoder,burst up,42875,0.00154050059604348,10.666044184468241,-6.4741061646249225
decoder,bust up,90547,0.00452384402088381,11.413624331895797,-5.393859091896305
decoder,busted up,106837,0.03087348940622925,11.579059587458643,-3.446497293619948
decoder,button up,332487,0.00294917299427972,12.714356040569347,-5.823276958481224
decoder,buttoned up,184876,0.2539170658814222,12.127440609058647,-1.07782906434143
decoder,butts up,39699,0.01930447670907275,10.589081277441158,-3.927925014726278
decoder,buy up,709063,0.0019527736365427,13.471699659112506,-6.236549856528439
decoder,buying up,635091,0.00597815004612446,13.361523574693964,-5.113648024993453
decoder,call up,1465110,0.00404587588206278,14.197440882938775,-5.506003134828461
decoder,called up,2302870,0.00555772754112386,14.649666729098408,-5.1869927407204415
decoder,calling up,321160,0.00401408599720546,12.67969472029862,-5.5139234404562085
decoder,calls up,210555,0.00192327703497882,12.257502180636536,-6.251799629893086
decoder,came up,23263138,0.06149619093853675,16.962380605671544,-2.7253116777523645
decoder,carried up,169101,0.00197001179798255,12.038251448529742,-6.227743792603044
decoder,carry up,456626,0.00405013957595253,13.031619954076023,-5.504945571654978
decoder,carve up,126973,0.03131269264791796,11.751729744413282,-3.431918332327377
decoder,carved up,150581,0.01573051830867443,11.922256424370241,-4.136297056209644
decoder,carving up,98409,0.01972792784087754,11.496887542272455,-3.9057948690717463
decoder,cashed up,32211,0.0224904012048504,10.380063288102246,-3.771919506483242
decoder,cast up,80657,9.14522898471e-4,11.297960874579218,-6.996193109783104
decoder,casting up,16304,9.9696160297532e-4,9.699165755462506,-6.909800842406685
decoder,catch up,12946536,0.08955280745558718,16.376338819980408,-2.319107420462132
decoder,catches up,839690,0.07469475704522631,13.640788055085617,-2.5167137725957835
decoder,catching up,4486664,0.24601226852580405,15.31661999915893,-1.1199946898762885
decoder,caught up,13129869,0.17142694984139714,16.390400269077645,-1.5755477771477286
decoder,chain up,66925,7.9632053152542e-4,11.111327868388553,-7.134712137613939
decoder,chained up,139310,0.062998029700557,11.844456944700271,-2.6995819337022913
decoder,chaining up,9384,0.0083956100192623,9.146761390333312,-4.771615274837148
decoder,chalked up,408512,0.43330253811306263,12.92027656861573,-0.2683893980426628
decoder,change up,1102920,0.00201267521505931,13.913471766140155,-6.2062757857102255
decoder,changed up,260904,0.00165150458052869,12.471907802551947,-6.404415669763142
decoder,changes up,136360,4.7399781997154e-4,11.823053726251839,-7.653833725303485
decoder,changing up,334435,0.00324951198535859,12.720197819787447,-5.725995649151656
decoder,charge up,691767,0.00479838646662281,13.44700447269957,-5.3346656346843755
decoder,charged up,420880,0.00695340691992192,12.95010303640469,-4.961545840704052
decoder,charging up,193567,0.00617514904393608,12.173378984750132,-5.08102796595623
decoder,check up,1666424,0.00457615039012767,14.326190571129557,-5.382310507449581
decoder,checked up,165876,0.00333245780877699,12.018995800252357,-5.7007071437104235
decoder,checking up,290772,0.00603162852476636,12.580294733898405,-5.104688341990091
decoder,cheer up,466328,0.02118192688272539,13.05264452817358,-3.8331974834074756
decoder,cheered up,113100,0.03794333057900315,11.636027662104212,-3.232979610774347
decoder,cheering up,120773,0.02333888722053261,11.701668029567008,-3.7340187779577048
decoder,chew up,162438,0.0237108628735047,11.998051669486072,-3.717825497372182
decoder,chewed up,305184,0.15335617381411573,12.628670152378639,-1.7085169446558628
decoder,chewing up,107839,0.01907983527212018,11.588394653106107,-3.9398590422864945
decoder,choke up,73026,0.01659454397499615,11.198570821102612,-4.081947537954724
decoder,choked up,339996,0.1402188181641594,12.736689131817258,-1.8134737278430901
decoder,choose up,390636,0.00163719356282461,12.875531459076317,-6.41313320994478
decoder,chop up,322382,0.03871076818628124,12.683492456790479,-3.2121575242777314
decoder,chopped up,551932,0.03605024560296108,13.22118012926512,-3.28612549470743
decoder,chopping up,151457,0.04451883666736427,11.928057035261824,-3.0663026540448315
decoder,churned up,79630,0.08996103533707427,11.28514618525149,-2.3141107810199184
decoder,clamber up,49805,0.06218691159357317,10.815870659579266,-2.7134061099967104
decoder,clambered up,54301,0.1894952470023311,10.902297921958713,-1.4532932630109336
decoder,clambering up,36990,0.1529726063653808,10.5184028848265,-1.7114741740838355
decoder,clean up,12109268,0.04313042217084725,16.30948166778988,-3.0994385009096024
decoder,cleaned up,3899201,0.19180406751233847,15.17628221831591,-1.4383301505522827
decoder,cleaning up,4296989,0.06200117209497432,15.273425102828327,-2.7165954098131917
decoder,cleans up,540693,0.02926128768650456,13.200606929105417,-3.501791937696267
decoder,clear up,2890922,0.00932051322277661,14.87708604035087,-4.666173363975122
decoder,cleared up,1375176,0.07030585574870064,14.134092280891508,-2.582000562990982
decoder,clearing up,599805,0.041784144407808733,13.304359881374339,-3.132556124396927
decoder,clears up,446464,0.1164474331116611,13.009114048948488,-2.026510835197917
decoder,click up,38785,2.6767412900867e-4,10.565788852924973,-8.22547254387874
decoder,climb up,2469114,0.09496995564734748,14.719369939800888,-2.2544075560913592
decoder,climbed up,955909,0.09111018318988628,13.770417999218328,-2.300154294831306
decoder,climbing up,1043241,0.04680863741561866,13.857842771529455,-3.013747937632755
decoder,climbs up,329018,0.07554571907668435,12.703867739497104,-2.5044655731765744
decoder,clog up,340549,0.05493957516281876,12.738314300238784,-2.845014919187092
decoder,clogged up,255515,0.07005287790760636,12.451036395317498,-2.585877371006189
decoder,clogging up,304076,0.1784760080200219,12.625032949143566,-1.5267069588044924
decoder,close up,2712846,0.00882824149784028,14.81350882629976,-4.720931993764326
decoder,closed up,769262,0.00693688726790342,13.553186892672626,-4.96394106623271
decoder,closes up,86331,0.00797837463177958,11.365944024621301,-4.823010196325653
decoder,closing up,307197,0.00700550966367273,12.63524451458297,-4.9540281812575575
decoder,clutter up,164201,0.0173655573506201,12.008846566115903,-4.035748389797082
decoder,cluttered up,37703,0.01461258605527613,10.53749494586695,-4.211151661558261
decoder,cluttering up,195982,0.35916373139415975,12.185778097260709,-0.5789956322764868
decoder,cocked up,33149,0.03872193888874611,10.40876782924649,-3.2118573769464334
decoder,code up,138000,5.1269728828497e-4,11.835008964139341,-7.575312139513371
decoder,coiled up,65955,0.04575645398061378,11.09672797028302,-3.037586075809492
decoder,colored up,22256,0.00106922635304743,10.010366914163225,-6.839750128175634
decoder,coloured up,12120,0.00140292700114746,9.402612259623305,-6.567790597734338
decoder,come up,46625776,0.07093136328935513,17.657664079221387,-2.572469923205426
decoder,comes up,8991560,0.02283613780686584,16.01179691753404,-3.756310085010501
decoder,coming up,19257169,0.07056700159637888,16.773393964953012,-2.5780120853322197
decoder,conjure up,920002,0.494290155212144,13.732131122935904,-0.022840372051674062
decoder,conjured up,458789,0.4428811519047338,13.036345688361441,-0.22947713504471398
decoder,conjures up,647030,0.5666223256359756,13.380147940259706,0.2680834144348374
decoder,conjuring up,216864,0.34720294330959023,12.28702570793584,-0.6313568348689955
decoder,connect up,307606,0.00215632835924957,12.636575022275144,-6.137189680740574
decoder,connected up,104360,9.7723716307077e-4,11.555601739250665,-6.929803474174816
decoder,connecting up,64861,0.00202375955685902,11.080001797565458,-6.200772520506725
decoder,connects up,34037,0.0019604292451325,10.43520344719362,-6.232629473696924
decoder,continued up,251690,0.00225513417327053,12.435953450497049,-6.092288126638128
decoder,continues up,137963,0.00141349570326014,11.834740812247807,-6.5602749249922265
decoder,cook up,761650,0.00443811363301511,13.543242411564847,-5.413077858948903
decoder,cooked up,704835,0.02371327551816048,13.465719011848982,-3.7177212785913984
decoder,cooking up,671943,0.01054362422699812,13.417928794479174,-4.541634338366076
decoder,cooped up,522210,0.9283436263372904,13.165825084814864,2.5615198454145696
decoder,corked up,3075,0.02031566916180522,8.031060180240619,-3.875837940192457
decoder,cost up,836664,0.00211428971857307,13.637177835183781,-6.156919825364947
decoder,cough up,529948,0.033049660428191,13.180534167507341,-3.3761358472289964
decoder,coughed up,262268,0.2508133541174558,12.477122160700096,-1.094279092484728
decoder,coughing up,313610,0.08169407689939184,12.655905454705088,-2.4195490836037408
decoder,count up,352602,0.00238773608818277,12.773095221079565,-6.03501901411961
decoder,counted up,78368,0.0051512844720732,11.269170959751895,-5.263344585272398
decoder,counting up,128529,0.00604269505450009,11.763909838789152,-5.102844139458151
decoder,cover up,4126526,0.02089242352590843,15.232946448734152,-3.8472549380068255
decoder,covered up,1424880,0.0138439446373573,14.169598157612667,-4.265966686507999
decoder,covering up,1113220,0.02583367630256465,13.922767274695982,-3.629903128782456
decoder,covers up,422093,0.00676356029398981,12.952980947885152,-4.989419320032415
decoder,cozying up,157851,0.9391867770955304,11.969406829094357,2.7372071227652803
decoder,crack up,202245,0.00374612717742889,12.217235112736285,-5.583279563857011
decoder,cracked up,473807,0.04452870752871768,13.068555344764,-3.0660706245384564
decoder,cracking up,303098,0.03653242668998843,12.621811464541775,-3.272338563528911
decoder,crank up,502992,0.05967842192081437,13.128329544382833,-2.757251407898965
decoder,cranked up,370099,0.32876268173714374,12.821525816398157,-0.7137865945520806
decoder,cranking up,168907,0.12930283474573026,12.037103546578885,-1.9071370207953409
decoder,crawl up,171519,0.02143690330927875,12.052449326623698,-3.8209713772647786
decoder,crawled up,139360,0.05904897090134847,11.84481579208633,-2.7685239819801284
decoder,crawling up,152446,0.03365023585582443,11.93456571396132,-3.357505778208143
decoder,creep up,510024,0.03130892399852376,13.142213062416806,-3.432042585361594
decoder,creeping up,548967,0.15609063013224997,13.215793609395414,-1.6876083062144096
decoder,creeps up,208853,0.1049603809778438,12.249385934198502,-2.1432850294265915
decoder,crept up,418323,0.1823883494129711,12.944009140379613,-1.5002492673196146
decoder,crisp up,167150,0.01115598868689975,12.026646891848245,-4.484560139853415
decoder,crop up,1087489,0.03991783340179693,13.89938192695129,-3.1801956945373884
decoder,cropped up,561547,0.17961824960592848,13.238450754020933,-1.5189360179738585
decoder,cropping up,493757,0.17920204231176975,13.109798772312162,-1.5217630889118499
decoder,crops up,348262,0.01690615868804379,12.760710349052696,-4.063026604838887
decoder,crowded up,17409,0.00117400518250894,9.764742592858719,-6.74615944831669
decoder,crumple up,22032,0.01536136009950859,10.000251220968437,-4.160419438871731
decoder,crumpled up,88632,0.07907612477739989,11.39224824520051,-2.4549663850826207
decoder,crumpling up,9799,0.07810582027451418,9.190035618635818,-2.468365867007542
decoder,crushed up,74583,0.00623507441911557,11.219667878185263,-5.071310170543263
decoder,cuddle up,252704,0.11268937155822364,12.439974122297308,-2.0635600129598917
decoder,cuddled up,173530,0.2638773995766526,12.064105774084549,-1.025912081780354
decoder,cue up,56683,0.00900417620437191,10.945229621126595,-4.701021827770588
decoder,cued up,52942,0.14181893187108732,10.8769522536848,-1.800263996072651
decoder,curl up,1186958,0.09032618724162524,13.986904289646509,-2.3096586666788617
decoder,curled up,1282613,0.3715860910124648,14.06440996130747,-0.5254184638673516
decoder,curling up,413635,0.1222643595261179,12.932739221420032,-1.971159873649815
decoder,curls up,121936,0.02813073075165314,11.711251595905898,-3.542358698929772
decoder,cut up,1953401,0.00730780563327,14.485082513923302,-4.911477598801956
decoder,cutting up,432807,0.00682856746844501,12.978047180135926,-4.979788379656015
decoder,danced up,20858,0.00430893791642255,9.945492846681159,-5.442745580193633
decoder,dancing up,45764,0.00171487038515447,10.731253034820835,-6.36670143593118
decoder,darted up,21619,0.02553792178797347,9.981327836654465,-3.641721127669643
decoder,dashed up,35002,0.00591595463769975,10.463160481696102,-5.1241688786730295
decoder,dashing up,24615,0.01337592181919057,10.111111292192302,-4.300832882244367
decoder,deliver up,333596,0.00247307633813215,12.71768595898717,-5.99981628284252
decoder,delivered up,102510,0.00151992018424795,11.537715633777447,-6.487576379431175
decoder,delivering up,95491,0.00286591342162919,11.466787281190179,-5.851998130800251
decoder,dial up,419053,0.01825796514093388,12.945752682551658,-3.984727149326063
decoder,dialed up,115591,0.06788513129395846,11.657813377518302,-2.6196390256608417
decoder,diced up,39092,0.01001878843190276,10.573673121458727,-4.593223791368355
decoder,dig up,1378211,0.0169640250329997,14.13629683929844,-4.0595507893299505
decoder,digging up,673036,0.05478383844369475,13.419554099023866,-2.84801841217766
decoder,disappeared up,31663,0.00179401919565976,10.362904085736766,-6.321501185105571
decoder,discovered up,27197,3.4681676103418e-4,10.210861952083599,-7.96636710676151
decoder,divide up,333120,0.01768969559300785,12.716258064408741,-4.0169249505407025
decoder,divided up,682400,0.01603026544183912,13.433371275159606,-4.1171166134653285
decoder,divides up,31677,0.00722346425277951,10.363346144474624,-4.923170947955037
decoder,dividing up,165005,0.02170884765297629,12.013731055453894,-3.8080874241243703
decoder,divvied up,101817,0.7892974255215237,11.530932363262686,1.3206956755575512
decoder,divvy up,132036,0.6509912583878554,11.790829891657912,0.6233992446547593
decoder,doing up,288507,6.4822124508479e-4,12.572474628067482,-7.340630060853842
decoder,dolled up,186036,0.799240438895715,12.133695482354362,1.381553846659891
decoder,done up,632169,0.00135251477035349,13.356912042445924,-6.604436196280338
decoder,doped up,57192,0.04129943898562478,10.954169307446687,-3.1447298692736405
decoder,double up,812045,0.00473816053562053,13.607311036327467,-5.347356870046499
decoder,doubled up,339512,0.02513829646710946,12.735264571453431,-3.6579031793899777
decoder,doubling up,276670,0.04392481136637646,12.530580739224863,-3.080357219541016
decoder,draft up,61340,8.4983823840364e-4,11.024187437668242,-7.069614334795514
decoder,drag up,70178,9.8963220028357e-4,11.158790150583506,-6.917187076519922
decoder,dragged up,77292,0.00841862291927937,11.255345736334892,-4.768854753208207
decoder,dragging up,31228,0.00432204224938853,10.349070407240182,-5.439695836246316
decoder,draw up,1529007,0.01059757812971526,14.240129063056377,-4.536475649923636
decoder,drawing up,838459,0.0166423377599882,13.639320962210316,-4.079022985711606
decoder,drawn up,2199132,0.04665783410573333,14.603573295020462,-3.0171330331622563
decoder,draws up,148341,0.00709426926171507,11.907268956537882,-4.941348413848327
decoder,dream up,506803,0.00338969889445504,13.13587764690647,-5.683618726289876
decoder,dreamed up,430666,0.06019824355976807,12.97308812666776,-2.748025780476969
decoder,dreaming up,268954,0.03326810926521927,12.502295640243702,-3.369321939809117
decoder,dreamt up,150829,0.0739891362840558,11.923902023759547,-2.526967690997279
decoder,dredge up,130162,0.15212078784641833,11.776535107478617,-1.718063324990446
decoder,dredged up,98742,0.19498430125787403,11.500265666823438,-1.4179427298183662
decoder,dredging up,71636,0.05766846669307134,11.17935301988663,-2.793646639170302
decoder,dress up,3622140,0.03702638205621633,15.10257556935658,-3.2583953286193212
decoder,dressed up,3234891,0.13999602112275744,14.989505791377304,-1.8153230141845953
decoder,dresses up,244353,0.01760925023781384,12.406369180093774,-4.021564795721469
decoder,dressing up,1570046,0.08020831481444018,14.26661547625833,-2.439520029768995
decoder,drew up,655872,0.02982941385814846,13.393720926936242,-3.4819769691121887
decoder,dried up,1616818,0.06724117136742433,14.295970578112,-2.629860948139311
decoder,dries up,448326,0.1260575652927948,13.013275925338869,-1.9362758392845207
decoder,drifted up,51220,0.01641019200437263,10.843885359753516,-4.093306342865334
decoder,drink up,223423,0.00124666014984595,12.316822114659791,-6.686039745756713
decoder,drinking up,41991,8.1745517837833e-4,10.645210588588755,-7.108496694890667
decoder,drive up,2229535,0.01080652725326309,14.617303601513575,-4.516739610237129
decoder,driven up,302257,0.00602083881080859,12.619032927844922,-5.106489654880612
decoder,drives up,351667,0.00994987418466752,12.770439984091043,-4.600195667650049
decoder,driving up,1079440,0.00925051796781826,13.891952946104668,-4.673782162789175
decoder,drove up,952614,0.03250083050581514,13.766965063860681,-3.3934489234653507
decoder,drum up,616493,0.02203732267617994,13.33180224710196,-3.792734005827507
decoder,drumming up,147509,0.05986272589698314,11.901644469849705,-2.753971861622441
decoder,dry up,1154783,0.00832556345006536,13.959423005498723,-4.780064149191592
decoder,drying up,552344,0.04092300967241232,13.221926319563773,-3.154278865010438
decoder,dug up,1081183,0.11253890704600188,13.893566369990378,-2.0650656791991735
decoder,ease up,430583,0.00775185145771616,12.972895383337418,-4.852041513139294
decoder,eased up,147195,0.03903883753669298,11.899513517308703,-3.2033770095940084
decoder,eat up,1003575,0.00747266443393041,13.8190791828413,-4.889002934170459
decoder,eaten up,360743,0.02127685676543153,12.795921072428452,-3.8286288618939137
decoder,eating up,425294,0.0045774065325173,12.96053597345352,-5.382034785579519
decoder,eats up,280799,0.03363114005539337,12.545394389873891,-3.358093178792134
decoder,edged up,271176,0.0729911328919563,12.510523335557192,-2.541625164363779
decoder,effed up,67307,0.6143503897478961,11.11701952211103,0.4656362209667556
decoder,end up,70924084,0.07741928889321213,18.077120623524678,-2.4779389037476625
decoder,ended up,49589762,0.4732330325151112,17.71929495909909,-0.10717032747672903
decoder,ending up,3168536,0.06350219367173408,14.968780209524306,-2.691072728152801
decoder,ends up,13687125,0.1852854281942743,16.431966167905408,-1.480940342052346
decoder,extended up,204216,0.00287487802082436,12.226933536197503,-5.848866014752276
decoder,face up,1785233,0.00606093288954444,14.395059496890173,-5.09981217368151
decoder,faced up,151396,0.00339922541416075,11.927654199557209,-5.6808026767725615
decoder,faces up,407940,0.0083901222137278,12.91887538374856,-4.772274674606462
