layer,log_predic,fit,panel
8,-4.602950884356364,11.216554149177895,Encoder
9,-4.602950884356364,10.901304459959679,Encoder
10,-4.602950884356364,10.225237369577798,Encoder
11,-4.602950884356364,9.3681535635363975,Encoder
0,-4.4457680320801005,12.404702041775575,Encoder
1,-4.4457680320801005,12.016948576621264,Encoder
2,-4.4457680320801005,11.640219166085481,Encoder
3,-4.4457680320801005,11.285751515526542,Encoder
4,-4.4457680320801005,10.99063506981696,Encoder
5,-4.4457680320801005,10.842167197679142,Encoder
6,-4.4457680320801005,10.925529724451513,Encoder
7,-4.4457680320801005,11.144569868233322,Encoder
8,-4.4457680320801005,11.221800239884653,Encoder
9,-4.4457680320801005,10.904660876791183,Encoder
10,-4.4457680320801005,10.226173737549697,Encoder
11,-4.4457680320801005,9.366405089125243,Encoder
0,-4.288585179803837,12.41896919780376,Encoder
1,-4.288585179803837,12.02329221185551,Encoder
2,-4.288585179803837,11.640510393294166,Encoder
3,-4.288585179803837,11.283720536054687,Encoder
4,-4.288585179803837,10.990416246386825,Encoder
5,-4.288585179803837,10.845473369333527,Encoder
6,-4.288585179803837,10.93139777684343,Encoder
7,-4.288585179803837,11.15097587335314,Encoder
8,-4.288585179803837,11.227274595787254,Encoder
9,-4.288585179803837,10.90833223172825,Encoder
10,-4.288585179803837,10.227540088358014,Encoder
11,-4.288585179803837,9.365215921247907,Encoder
0,-4.1314023275275735,12.432292483804412,Encoder
1,-4.1314023275275735,12.028842970659014,Encoder
2,-4.1314023275275735,11.640178929068243,Encoder
3,-4.1314023275275735,11.281275224558563,Encoder
4,-4.1314023275275735,10.990023393248277,Encoder
5,-4.1314023275275735,10.848822554636538,Encoder
6,-4.1314023275275735,10.937444223581304,Encoder
7,-4.1314023275275735,11.157611351684503,Encoder
8,-4.1314023275275735,11.232998327292034,Encoder
9,-4.1314023275275735,10.91229235397056,Encoder
10,-4.1314023275275735,10.229262243392036,Encoder
11,-4.1314023275275735,9.364463507571998,Encoder
0,-3.97421947525131,12.444913164670796,Encoder
1,-3.97421947525131,12.033857616370877,Encoder
2,-3.97421947525131,11.639487463985056,Encoder
3,-3.97421947525131,11.278665109601635,Encoder
4,-3.97421947525131,10.989670702388548,Encoder
5,-3.97421947525131,10.852380842453487,Encoder
6,-3.97421947525131,10.943784867250868,Encoder
7,-3.97421947525131,11.164544239024048,Encoder
8,-3.97421947525131,11.23899254480533,Encoder
9,-3.97421947525131,10.916515072717791,Encoder
10,-3.97421947525131,10.23126602404105,Encoder
11,-3.97421947525131,9.36402529576512,Encoder
0,-3.8170366229750465,12.457072505296173,Encoder
1,-3.8170366229750465,12.038592912330213,Encoder
2,-3.8170366229750465,11.63869868862195,Encoder
3,-3.8170366229750465,11.276139719747368,Encoder
4,-3.8170366229750465,10.989572365794867,Encoder
5,-3.8170366229750465,10.856314321649691,Encoder
6,-3.8170366229750465,10.950535510437852,Encoder
7,-3.8170366229750465,11.171842471168413,Encoder
8,-3.8170366229750465,11.245278358733476,Encoder
9,-3.8170366229750465,10.920974217169622,Encoder
10,-3.8170366229750465,10.233477251694344,Encoder
11,-3.8170366229750465,9.363778733494884,Encoder
0,-3.659853770698783,12.46899275754361,Encoder
1,-3.659853770698783,12.043286704115827,Encoder
2,-3.659853770698783,11.638056263310343,Encoder
3,-3.659853770698783,11.273929028850976,Encoder
4,-3.659853770698783,10.98992230774572,Encoder
5,-3.659853770698783,10.860768965860274,Encoder
6,-3.659853770698783,10.957793973046487,Encoder
7,-3.659853770698783,11.179560426792678,Encoder
8,-3.659853770698783,11.251869552223624,Encoder
9,-3.659853770698783,10.925643807281675,Encoder
10,-3.659853770698783,10.23583029304027,Encoder
11,-3.659853770698783,9.363618586397795,Encoder
0,-3.5026709184225195,12.480786037897756,Encoder
1,-3.5026709184225195,12.04806725379108,Encoder
2,-3.5026709184225195,11.63769361327898,Encoder
3,-3.5026709184225195,11.272149737650755,Encoder
4,-3.5026709184225195,10.990797049257248,Encoder
5,-3.5026709184225195,10.86577422870931,Encoder
6,-3.5026709184225195,10.96555390802754,Encoder
7,-3.5026709184225195,11.18767395323332,Encoder
8,-3.5026709184225195,11.258737464348828,Encoder
9,-3.5026709184225195,10.930498967987461,Encoder
10,-3.5026709184225195,10.238309014491122,Encoder
11,-3.5026709184225195,9.36353993663213,Encoder
0,-3.345488066146256,12.492524900742296,Encoder
1,-3.345488066146256,12.053023459554911,Encoder
2,-3.345488066146256,11.637704565833346,Encoder
3,-3.345488066146256,11.270877857666402,Encoder
4,-3.345488066146256,10.992230938523505,Encoder
5,-3.345488066146256,10.871317708274477,Encoder
6,-3.345488066146256,10.97377155016888,Encoder
7,-3.345488066146256,11.19613068831964,Encoder
8,-3.345488066146256,11.265838187703034,Encoder
9,-3.345488066146256,10.935515221143326,Encoder
10,-3.345488066146256,10.240915063422085,Encoder
11,-3.345488066146256,9.363573901392508,Encoder
0,-3.1883052138699925,12.504281848914816,Encoder
1,-3.1883052138699925,12.058244168318453,Encoder
2,-3.1883052138699925,11.63818289668616,Encoder
3,-3.1883052138699925,11.27018934740297,Encoder
4,-3.1883052138699925,10.994258268790906,Encoder
5,-3.1883052138699925,10.877386948099184,Encoder
6,-3.1883052138699925,10.982403085505657,Encoder
7,-3.1883052138699925,11.204878233126323,Encoder
8,-3.1883052138699925,11.273127795015313,Encoder
9,-3.1883052138699925,10.940668089122775,Encoder
10,-3.1883052138699925,10.243650110375444,Encoder
11,-3.1883052138699925,9.36375164482417,Encoder
0,-3.031122361593729,12.516129385252906,Encoder
1,-3.031122361593729,12.063818226992842,Encoder
2,-3.031122361593729,11.639222381550141,Encoder
3,-3.031122361593729,11.270160165365523,Encoder
4,-3.031122361593729,10.996913333305862,Encoder
5,-3.031122361593729,10.883969491726848,Encoder
6,-3.031122361593729,10.991404700073021,Encoder
7,-3.031122361593729,11.213864188728051,Encoder
8,-3.031122361593729,11.280562359014732,Encoder
9,-3.031122361593729,10.94593309429931,Encoder
10,-3.031122361593729,10.246515825893484,Encoder
11,-3.031122361593729,9.364104331072358,Encoder
0,-2.8739395093174656,12.528140012594156,Encoder
1,-2.8739395093174656,12.06983448248921,Encoder
2,-2.8739395093174656,11.640916796138006,Encoder
3,-2.8739395093174656,11.270866270059114,Encoder
4,-2.8739395093174656,11.000230425314786,Encoder
5,-2.8739395093174656,10.89105288270088,Encoder
6,-2.8739395093174656,11.000732579906115,Encoder
7,-2.8739395093174656,11.223036156199509,Encoder
8,-2.8739395093174656,11.288097952430363,Encoder
9,-2.8739395093174656,10.951285759046437,Encoder
10,-2.8739395093174656,10.24951388051849,Encoder
11,-2.8739395093174656,9.364663124282313,Encoder
0,-2.716756657041202,12.540386233776152,Encoder
1,-2.716756657041202,12.07638178171869,Encoder
2,-2.716756657041202,11.643359916162478,Encoder
3,-2.716756657041202,11.272383619988807,Encoder
4,-2.716756657041202,11.004243838064093,Encoder
5,-2.716756657041202,10.898624664564693,Encoder
6,-2.716756657041202,11.010342911040091,Encoder
7,-2.716756657041202,11.232341736615384,Encoder
8,-2.716756657041202,11.295690647991274,Encoder
9,-2.716756657041202,10.95670160573766,Encoder
10,-2.716756657041202,10.252645944792748,Encoder
11,-2.716756657041202,9.365459188599276,Encoder
0,-2.5595738047649386,12.552940551636484,Encoder
1,-2.5595738047649386,12.083548971592414,Encoder
2,-2.5595738047649386,11.64664551733627,Encoder
3,-2.5595738047649386,11.274788173659656,Encoder
4,-2.5595738047649386,11.008987864800192,Encoder
5,-2.5595738047649386,10.9066723808617,Encoder
6,-2.5595738047649386,11.020191879510094,Encoder
7,-2.5595738047649386,11.241728531050356,Encoder
8,-2.5595738047649386,11.303296518426531,Encoder
9,-2.5595738047649386,10.962156156746481,Encoder
10,-2.5595738047649386,10.255913689258543,Encoder
11,-2.5595738047649386,9.366523688168488,Encoder
0,-2.402390952488675,12.56587546901274,Encoder
1,-2.402390952488675,12.09142489902152,Encoder
2,-2.402390952488675,11.650867375372105,Encoder
3,-2.402390952488675,11.278155889576723,Encoder
4,-2.402390952488675,11.014496798769498,Encoder
5,-2.402390952488675,10.915183575135314,Encoder
6,-2.402390952488675,11.030235671351273,Encoder
7,-2.402390952488675,11.251144140579111,Encoder
8,-2.402390952488675,11.310871636465206,Encoder
9,-2.402390952488675,10.967624934446405,Encoder
10,-2.402390952488675,10.25931878445816,Encoder
11,-2.402390952488675,9.367887787135194,Encoder
0,-2.2452081002124116,12.579263488742509,Encoder
1,-2.2452081002124116,12.100098410917138,Encoder
2,-2.2452081002124116,11.6561192659827,Encoder
3,-2.2452081002124116,11.282562726245066,Encoder
4,-2.2452081002124116,11.020804933218423,Encoder
5,-2.2452081002124116,10.92414579092895,Encoder
6,-2.2452081002124116,11.040430472598775,Encoder
7,-2.2452081002124116,11.260536166276335,Encoder
8,-2.2452081002124116,11.318372074836367,Encoder
9,-2.2452081002124116,10.973083461210939,Encoder
10,-2.2452081002124116,10.262862900933884,Encoder
11,-2.2452081002124116,9.369582649644633,Encoder
0,-2.088025247936148,12.593177113663382,Encoder
1,-2.088025247936148,12.109658354190403,Encoder
2,-2.088025247936148,11.662494964880771,Encoder
3,-2.088025247936148,11.288084642169743,Encoder
4,-2.088025247936148,11.027946561393382,Encoder
5,-2.088025247936148,10.933546571786017,Encoder
6,-2.088025247936148,11.050732469287748,Encoder
7,-2.088025247936148,11.26985220921671,Encoder
8,-2.088025247936148,11.325753906269082,Encoder
9,-2.088025247936148,10.97850725941358,Encoder
10,-2.088025247936148,10.266547709228002,Encoder
11,-2.088025247936148,9.371639439842046,Encoder
0,-1.9308423956598846,12.607688846612943,Encoder
1,-1.9308423956598846,12.120193575752447,Encoder
2,-1.9308423956598846,11.670088247779042,Encoder
3,-1.9308423956598846,11.294797595855812,Encoder
4,-1.9308423956598846,11.035955976540784,Encoder
5,-1.9308423956598846,10.943373461249932,Encoder
6,-1.9308423956598846,11.06109784745334,Encoder
7,-1.9308423956598846,11.27903987047492,Encoder
8,-1.9308423956598846,11.33297320349242,Encoder
9,-1.9308423956598846,10.983871851427839,Encoder
10,-1.9308423956598846,10.270374879882798,Encoder
11,-1.9308423956598846,9.374089321872678,Encoder
0,-1.773659543383621,12.62286226731802,Encoder
1,-1.773659543383621,12.131781222112199,Encoder
2,-1.773659543383621,11.678979946197291,Encoder
3,-1.773659543383621,11.30276641385408,Encoder
4,-1.773659543383621,11.044861403136963,Encoder
5,-1.773659543383621,10.953613864718518,Encoder
6,-1.773659543383621,11.071486843011632,Encoder
7,-1.773659543383621,11.288052239750275,Encoder
8,-1.773659543383621,11.339990813989498,Encoder
9,-1.773659543383621,10.98915532116198,Encoder
10,-1.773659543383621,10.274345471532307,Encoder
11,-1.773659543383621,9.376959194661485,Encoder
0,-1.6164766911073576,12.63869988717718,Encoder
1,-1.6164766911073576,12.144418364116463,Encoder
2,-1.6164766911073576,11.689162303690395,Encoder
3,-1.6164766911073576,11.311979737419186,Encoder
4,-1.6164766911073576,11.05464953197643,Encoder
5,-1.6164766911073576,10.964254242143513,Encoder
6,-1.6164766911073576,11.081887408609427,Encoder
7,-1.6164766911073576,11.296879970002147,Encoder
8,-1.6164766911073576,11.346800262888626,Encoder
9,-1.6164766911073576,10.994353283254306,Encoder
10,-1.6164766911073576,10.278456355009368,Encoder
11,-1.6164766911073576,9.380246766655024,Encoder
0,-1.459293838831094,12.655178645621142,Encoder
1,-1.459293838831094,12.158068541445962,Encoder
2,-1.459293838831094,11.70059046817535,Encoder
3,-1.459293838831094,11.322394305705286,Encoder
4,-1.459293838831094,11.065289661892816,Encoder
5,-1.459293838831094,10.975280657577219,Encoder
6,-1.459293838831094,11.09229910309542,Encoder
7,-1.459293838831094,11.305529443562337,Encoder
8,-1.459293838831094,11.35340875887088,Encoder
9,-1.459293838831094,10.999468693223035,Encoder
10,-1.459293838831094,10.28270264753213,Encoder
11,-1.459293838831094,9.383937522975627,Encoder
0,-1.3021109865548306,12.672275395357685,Encoder
1,-1.3021109865548306,12.172695180066224,Encoder
2,-1.3021109865548306,11.713219461765673,Encoder
3,-1.3021109865548306,11.33396674967604,Encoder
4,-1.3021109865548306,11.076751032737903,Encoder
5,-1.3021109865548306,10.98667917372931,Encoder
6,-1.3021109865548306,11.102721524678744,Encoder
7,-1.3021109865548306,11.314007096106112,Encoder
8,-1.3021109865548306,11.359823557022757,Encoder
9,-1.3021109865548306,11.004504531481722,Encoder
10,-1.3021109865548306,10.287079460371661,Encoder
11,-1.3021109865548306,9.38801690729233,Encoder
0,-1.144928134278567,12.689966989094595,Encoder
1,-1.144928134278567,12.188261705942782,Encoder
2,-1.144928134278567,11.727004306574884,Encoder
3,-1.144928134278567,11.346653700295112,Encoder
4,-1.144928134278567,11.089002884363468,Encoder
5,-1.144928134278567,10.998435853309463,Encoder
6,-1.144928134278567,11.113154271568533,Encoder
7,-1.144928134278567,11.322319363308738,Encoder
8,-1.144928134278567,11.366051912430754,Encoder
9,-1.144928134278567,11.00946377844392,Encoder
10,-1.144928134278567,10.291581904799026,Encoder
11,-1.144928134278567,9.392470363274164,Encoder
0,-0.9877452820023036,12.708230279539652,Encoder
1,-0.9877452820023036,12.204731545041165,Encoder
2,-0.9877452820023036,11.741900024716495,Encoder
3,-0.9877452820023036,11.360411788526163,Encoder
4,-0.9877452820023036,11.102014456621296,Encoder
5,-0.9877452820023036,11.010536759027351,Encoder
6,-0.9877452820023036,11.123596941973922,Encoder
7,-0.9877452820023036,11.330472680845478,Encoder
8,-0.9877452820023036,11.372101080181364,Encoder
9,-0.9877452820023036,11.014349414523183,Encoder
10,-0.9877452820023036,10.296205092085295,Encoder
11,-0.9877452820023036,9.397283334590163,Encoder
0,-0.8305624297260401,12.72704211940064,Encoder
1,-0.8305624297260401,12.222068123326904,Encoder
2,-0.8305624297260401,11.757861638304027,Encoder
3,-0.8305624297260401,11.375197645332854,Encoder
4,-0.8305624297260401,11.115754989363166,Encoder
5,-0.8305624297260401,11.022967953592651,Encoder
6,-0.8305624297260401,11.134049134104044,Encoder
7,-0.8305624297260401,11.338473484391601,Encoder
8,-0.8305624297260401,11.377978315361089,Encoder
9,-0.8305624297260401,11.019164420133066,Encoder
