verb_up,frequency,predic,log_freq,log_predic
dressing up,1570046,0.08020831481444018,14.26661547625833,-2.439520029768995
drew up,655872,0.02982941385814846,13.393720926936242,-3.4819769691121887
dribbled up,6351,0.01763275233076611,8.756367559802975,-4.020207117190792
dried up,1616818,0.06724117136742433,14.295970578112,-2.629860948139311
dries up,448326,0.1260575652927948,13.013275925338869,-1.9362758392845207
drift up,47207,0.00342860114424215,10.76229746566228,-5.672168438389898
drifted up,51220,0.01641019200437263,10.843885359753516,-4.093306342865334
drifting up,37032,0.00948496331594645,10.519537682711107,-4.648517311132543
drifts up,20460,0.01266719333133564,9.926227039505617,-4.355991723754595
drill up,26454,0.00151632708368584,10.183162654585992,-6.489946782752349
drilled up,8201,0.00165339041807733,9.012011377036412,-6.403272541670045
drilling up,10638,8.6197627223541e-4,9.272187775302262,-7.055420466101072
drink up,223423,0.00124666014984595,12.316822114659791,-6.686039745756713
drinking up,41991,8.1745517837833e-4,10.645210588588755,-7.108496694890667
drinks up,29117,7.2219261417976e-4,10.279077475025472,-7.232496222487326
drive up,2229535,0.01080652725326309,14.617303601513575,-4.516739610237129
driven up,302257,0.00602083881080859,12.619032927844922,-5.106489654880612
drives up,351667,0.00994987418466752,12.770439984091043,-4.600195667650049
driving up,1079440,0.00925051796781826,13.891952946104668,-4.673782162789175
drop up,42442,3.6074999279214e-4,10.655893716970995,-7.926964565211778
dropped up,18400,3.0814670040448e-4,9.820105943597078,-8.084626394183646
dropping up,9940,4.1653278112987e-4,9.20432229965062,-7.783128773705376
drops up,20556,6.232624240433e-4,9.93090814811212,-7.379919444741204
drove up,952614,0.03250083050581514,13.766965063860681,-3.3934489234653507
drudge up,8721,0.06111251261352169,9.073489189226986,-2.731979015986291
drugged up,86937,0.07495596379158867,11.372938997391172,-2.512940551439969
drum up,616493,0.02203732267617994,13.33180224710196,-3.792734005827507
drummed up,84590,0.22810622485411344,11.345571335298061,-1.219035524655765
drumming up,147509,0.05986272589698314,11.901644469849705,-2.753971861622441
drums up,29124,0.00255128857417974,10.279317855514602,-5.968602175579842
dry up,1154783,0.00832556345006536,13.959423005498723,-4.780064149191592
drying up,552344,0.04092300967241232,13.221926319563773,-3.154278865010438
dug up,1081183,0.11253890704600188,13.893566369990378,-2.0650656791991735
dump up,12893,4.1069990967022e-4,9.464439807410837,-7.797236972672836
dumped up,12330,0.00175588224110954,9.41979059615839,-6.343026421280208
dumping up,5361,0.00106749193357615,8.586905803827538,-6.841375307150092
dying up,8721,3.0669417266653e-4,9.073489189226986,-8.08935274592076
earn up,687235,0.01098592698014086,13.44043157967071,-4.500093472796344
earned up,35926,6.5839490337909e-4,10.48921654632878,-7.3250470378096475
earning up,126600,0.00532207284732242,11.748787788692212,-5.230556133033726
earns up,28373,0.00475423361881411,10.253193267718052,-5.343954198790406
earthing up,7597,0.03071120471845704,8.935508711503221,-3.4519350392849115
ease up,430583,0.00775185145771616,12.972895383337418,-4.852041513139294
eased up,147195,0.03903883753669298,11.899513517308703,-3.2033770095940084
eases up,52089,0.0330350251556811,10.860709073012247,-3.3765939074001627
easing up,114517,0.02139971879898313,11.648478562571333,-3.8227454844982565
east up,22813,4.5446020126493e-4,10.035085827892875,-7.695945650655015
eat up,1003575,0.00747266443393041,13.8190791828413,-4.889002934170459
eaten up,360743,0.02127685676543153,12.795921072428452,-3.8286288618939137
eating up,425294,0.0045774065325173,12.96053597345352,-5.382034785579519
eats up,280799,0.03363114005539337,12.545394389873891,-3.358093178792134
edge up,112311,0.00115478233045563,11.629027087844074,-6.76268796164356
edged up,271176,0.0729911328919563,12.510523335557192,-2.541625164363779
edges up,39710,0.00112270409345376,10.589358324125298,-6.790891799628614
edging up,56266,0.02360980915271391,10.93784572406446,-3.7222000244837887
edit up,19726,3.2905220720367e-4,9.88969284151394,-8.018965028921562
educated up,16951,8.3341351494743e-4,9.738082108118487,-7.089146861470756
