layer,log_predic,fit,panel
16,-6.880468487123604,15.529418588980885,OLMo-3 7B
17,-6.880468487123604,16.05645782145488,OLMo-3 7B
18,-6.880468487123604,16.51195022984463,OLMo-3 7B
19,-6.880468487123604,16.889111534239255,OLMo-3 7B
20,-6.880468487123604,17.181157454727867,OLMo-3 7B
21,-6.880468487123604,17.38130371139959,OLMo-3 7B
22,-6.880468487123604,17.482766024343533,OLMo-3 7B
23,-6.880468487123604,17.478760113648818,OLMo-3 7B
24,-6.880468487123604,17.364012526708528,OLMo-3 7B
25,-6.880468487123604,17.146399604116876,OLMo-3 7B
26,-6.880468487123604,16.840568431052507,OLMo-3 7B
27,-6.880468487123604,16.461222049260872,OLMo-3 7B
28,-6.880468487123604,16.023063500487424,OLMo-3 7B
29,-6.880468487123604,15.540795826477618,OLMo-3 7B
30,-6.880468487123604,15.029122068976905,OLMo-3 7B
31,-6.880468487123604,14.50274526973074,OLMo-3 7B
0,-6.71437579455786,9.95154772235282,OLMo-3 7B
1,-6.71437579455786,9.873726244684846,OLMo-3 7B
2,-6.71437579455786,9.81113353718344,OLMo-3 7B
3,-6.71437579455786,9.77899837001517,OLMo-3 7B
4,-6.71437579455786,9.792549513346607,OLMo-3 7B
5,-6.71437579455786,9.867015737344317,OLMo-3 7B
6,-6.71437579455786,10.017625812174867,OLMo-3 7B
7,-6.71437579455786,10.259608508004828,OLMo-3 7B
8,-6.71437579455786,10.6080921704605,OLMo-3 7B
9,-6.71437579455786,11.0660537757959,OLMo-3 7B
10,-6.71437579455786,11.61287053330234,OLMo-3 7B
11,-6.71437579455786,12.22520818968393,OLMo-3 7B
12,-6.71437579455786,12.879732491644777,OLMo-3 7B
13,-6.71437579455786,13.553109185888992,OLMo-3 7B
14,-6.71437579455786,14.22200401912068,OLMo-3 7B
15,-6.71437579455786,14.863082738043953,OLMo-3 7B
16,-6.71437579455786,15.453361998514207,OLMo-3 7B
17,-6.71437579455786,15.977929366866462,OLMo-3 7B
18,-6.71437579455786,16.429943319915363,OLMo-3 7B
19,-6.71437579455786,16.80291324362685,OLMo-3 7B
20,-6.71437579455786,17.090348523966853,OLMo-3 7B
21,-6.71437579455786,17.285758546901302,OLMo-3 7B
22,-6.71437579455786,17.382652698396136,OLMo-3 7B
23,-6.71437579455786,17.37454036441729,OLMo-3 7B
24,-6.71437579455786,17.256413590311766,OLMo-3 7B
25,-6.71437579455786,17.03616904937293,OLMo-3 7B
26,-6.71437579455786,16.72834792545376,OLMo-3 7B
27,-6.71437579455786,16.347546315717643,OLMo-3 7B
28,-6.71437579455786,15.908360317327974,OLMo-3 7B
29,-6.71437579455786,15.425386027448136,OLMo-3 7B
30,-6.71437579455786,14.913219543241519,OLMo-3 7B
31,-6.71437579455786,14.386456961871517,OLMo-3 7B
0,-6.5482831019921175,9.941281981730214,OLMo-3 7B
1,-6.5482831019921175,9.851914944868398,OLMo-3 7B
2,-6.5482831019921175,9.778076494269694,OLMo-3 7B
3,-6.5482831019921175,9.735295216197214,OLMo-3 7B
4,-6.5482831019921175,9.739099696914067,OLMo-3 7B
5,-6.5482831019921175,9.805018522683369,OLMo-3 7B
6,-6.5482831019921175,9.948580279768226,OLMo-3 7B
7,-6.5482831019921175,10.185313554431755,OLMo-3 7B
8,-6.5482831019921175,10.530644296846166,OLMo-3 7B
9,-6.5482831019921175,10.98757949018523,OLMo-3 7B
10,-6.5482831019921175,11.535006636262082,OLMo-3 7B
11,-6.5482831019921175,12.149042062435665,OLMo-3 7B
12,-6.5482831019921175,12.80580209606492,OLMo-3 7B
13,-6.5482831019921175,13.481403064508784,OLMo-3 7B
14,-6.5482831019921175,14.1519612951262,OLMo-3 7B
15,-6.5482831019921175,14.79359311527611,OLMo-3 7B
16,-6.5482831019921175,15.382785162675308,OLMo-3 7B
17,-6.5482831019921175,15.904541213271301,OLMo-3 7B
18,-6.5482831019921175,16.352382181242305,OLMo-3 7B
19,-6.5482831019921175,16.720199291124402,OLMo-3 7B
20,-6.5482831019921175,17.001883767453652,OLMo-3 7B
21,-6.5482831019921175,17.191326834766137,OLMo-3 7B
22,-6.5482831019921175,17.282419717597932,OLMo-3 7B
23,-6.5482831019921175,17.2690536404851,OLMo-3 7B
24,-6.5482831019921175,17.146566341524295,OLMo-3 7B
25,-6.5482831019921175,16.92288558424668,OLMo-3 7B
26,-6.5482831019921175,16.612421655917817,OLMo-3 7B
27,-6.5482831019921175,16.229638418379587,OLMo-3 7B
28,-6.5482831019921175,15.788999733473855,OLMo-3 7B
29,-6.5482831019921175,15.304969463042498,OLMo-3 7B
30,-6.5482831019921175,14.792011468927393,OLMo-3 7B
