layer,fit_low,fit_high,se_low,se_high,diff,se_diff,lo95,hi95,lo80,hi80,panel
19,7.752250764157475,5.886035707025402,0.05037051243894669,0.056152017239998867,-1.8662150571320728,0.07543366333065903,-2.0140650372601643,-1.7183650770039811,-1.9627701461953164,-1.7696599680688292,BabyLM 350M
20,7.6988061784854205,5.783113515005038,0.050258708885350084,0.05597290121926613,-1.9156926634803826,0.07522568371057914,-2.0631350035531177,-1.7682503234076474,-2.011981538629924,-1.8194037883308414,BabyLM 350M
21,7.654033189588171,5.685358377522586,0.05031826048194821,0.05603110809240107,-1.9686748120655846,0.07530878044419205,-2.116280021736201,-1.8210696023949682,-2.0650700510341506,-1.8722795730970188,BabyLM 350M
22,7.615041265207459,5.59104794306541,0.050686778918151196,0.05652350989536234,-2.023993322142049,0.07592138518223084,-2.1727992370992215,-1.8751874071848764,-2.1211726951753045,-1.9268139491087934,BabyLM 350M
23,7.578939873085014,5.498459860120871,0.05143625687818667,0.05755175694923905,-2.080480012964143,0.07718739048305163,-2.2317672983109245,-1.929192727617362,-2.179279872782449,-1.981680153145837,BabyLM 350M
0,17.62533140369491,17.84040310919095,0.06496258411454599,0.0751732185085709,0.21507170549604027,0.09935366181362823,0.020338528341328932,0.4098048826507516,0.08789901837459613,0.3422443926174844,BabyLM 1.3B
1,16.707951784121544,16.69247976457688,0.0634890186070266,0.07339870512602424,-0.015472019544663596,0.09704754194651417,-0.20568520175983138,0.17474116267050419,-0.13969287323620172,0.10874883414687454,BabyLM 1.3B
2,15.82250339247926,15.580626005497464,0.06277758454958814,0.07255969739991378,-0.2418773869817965,0.09594756280723206,-0.4299346100839713,-0.053820163879621685,-0.36469026737505356,-0.11906450658853947,BabyLM 1.3B
3,15.000917456699154,14.540911417487358,0.0626874680341974,0.07247914427225505,-0.4600060392117964,0.09582768390698422,-0.6478282996694855,-0.2721837787541073,-0.5826654746127362,-0.33734660381085657,BabyLM 1.3B
4,14.27512520471231,13.609405586081209,0.06293658854881946,0.07280498945771208,-0.6657196186311012,0.09623710650316207,-0.8543443473772988,-0.47709488988490356,-0.7889031149551486,-0.5425361223070537,BabyLM 1.3B
5,13.677057864449814,12.822178096813673,0.06319559825846996,0.0731288967264247,-0.8548797676361417,0.09665153478176133,-1.044316775808394,-0.6654427594638895,-0.9785937321567962,-0.7311658031154872,BabyLM 1.3B
6,13.238448590037247,12.2150842725734,0.06320463890392772,0.07313213727906712,-1.023364317463848,0.0966598980031544,-1.2128177175500308,-0.8339109173776654,-1.1470889869078857,-0.8996396480198104,BabyLM 1.3B
7,12.967063605133534,11.798053656082471,0.0629549805944527,0.0728118972828291,-1.1690099490510626,0.09625436077172385,-1.3576684961636414,-0.9803514019384838,-1.2922155308388692,-1.045804367263256,BabyLM 1.3B
8,12.824121789102865,11.53066406825186,0.06270687793198881,0.0725002917274405,-1.2934577208510039,0.09585637610791117,-1.4813362180225098,-1.105579223679498,-1.4161538822691302,-1.1707615594328775,BabyLM 1.3B
9,12.765494028560674,11.366708238550421,0.06266782258536827,0.07245840699373919,-1.398785790010253,0.09579914786500736,-1.5865521198256674,-1.2110194601948385,-1.5214086992774623,-1.2761628807430436,BabyLM 1.3B
10,12.747051210122393,11.259978896446999,0.06284922675637458,0.07269685899542033,-1.4870723136753945,0.09609817173949886,-1.6754247302848122,-1.2987198970659768,-1.610077973501953,-1.364066653848836,BabyLM 1.3B
11,12.724664220403458,11.164268771410448,0.06306532879492756,0.07297630513323755,-1.5603954489930096,0.09645090360858063,-1.7494392200658277,-1.3713516779201915,-1.683852605611993,-1.4369382923740264,BabyLM 1.3B
12,12.65526618860563,11.034443410262394,0.06306532879492754,0.07297630513323748,-1.6208227783432356,0.09645090360858057,-1.8098665494160535,-1.4317790072704177,-1.7442799349622187,-1.4973656217242526,BabyLM 1.3B
13,12.520221823416303,10.850043158938336,0.06284922675637454,0.07269685899542021,-1.6701786644779677,0.09609817173949874,-1.8585310810873852,-1.4818262478685502,-1.793184324304526,-1.5471730046514094,BabyLM 1.3B
14,12.325327413008502,10.615283162487648,0.06266782258536815,0.07245840699373901,-1.7100442505208537,0.09579914786500716,-1.8978105803362677,-1.5222779207054398,-1.8326671597880628,-1.5874213412536446,BabyLM 1.3B
15,12.077441488141572,10.335451383312483,0.06270687793198867,0.07250029172744021,-1.741990104829089,0.09585637610791085,-1.9298686020005942,-1.5541116076575836,-1.8646862662472148,-1.619293943410963,BabyLM 1.3B
16,11.78342257957487,10.015835783814989,0.06295498059445255,0.07281189728282876,-1.7675867957598808,0.0962543607717235,-1.9562453428724589,-1.5789282486473026,-1.890792377547687,-1.6443812139720746,BabyLM 1.3B
17,11.450129218067746,9.661724326397318,0.06320463890392754,0.07313213727906676,-1.788404891670428,0.09665989800315401,-1.9778582917566099,-1.5989514915842462,-1.912129561114465,-1.664680222226391,BabyLM 1.3B
18,11.084313117312467,9.278374159725132,0.06319559825846979,0.07312889672642432,-1.805938957587335,0.09665153478176093,-1.9953759657595864,-1.6165019494150836,-1.929652922107989,-1.682224993066681,BabyLM 1.3B
19,10.691796286898882,8.87077423883172,0.06293658854881937,0.07280498945771166,-1.821022048067162,0.0962371065031617,-2.009646776813359,-1.632397319320965,-1.944205544391209,-1.697838551743115,BabyLM 1.3B
20,10.277922037708787,8.443775427560922,0.06268746803419734,0.07247914427225466,-1.8341466101478652,0.09582768390698389,-2.0219688706055536,-1.6463243496901767,-1.9568060455488046,-1.7114871747469258,BabyLM 1.3B
21,9.848029724436312,8.002227448507089,0.06277758454958811,0.07255969739991339,-1.8458022759292234,0.09594756280723174,-2.0338594990313976,-1.6577450528270492,-1.96861515632248,-1.7229893955359668,BabyLM 1.3B
22,9.407458701775584,7.550980024264561,0.0634890186070266,0.0733987051260239,-1.8564786775110225,0.0970475419465139,-2.04669185972619,-1.6662654952958553,-1.9806995312025601,-1.7322578238194848,BabyLM 1.3B
23,8.961548324420727,7.094882877427689,0.06496258411454604,0.07517321850857057,-1.8666654469930384,0.09935366181362804,-2.061398624147749,-1.6719322698383274,-1.9938381341144822,-1.7394927598715946,BabyLM 1.3B
