c_log_freq,c_log_predic,label,freq_mean,freq_sd,predic_mean,predic_sd,fit,q025,q975
0.6269447284733554,-4.012466092323517,Encoder — final layer,0,1,0,1,10.003375573233996,9.529538577755602,10.490342285427586
0.7995443834792981,-4.012466092323517,Encoder — final layer,0,1,0,1,10.002962701892638,9.487860634491751,10.534217061914942
0.9721440384852408,-4.012466092323517,Encoder — final layer,0,1,0,1,10.00254983055128,9.447301618424529,10.575333329583225
1.1447436934911837,-4.012466092323517,Encoder — final layer,0,1,0,1,10.00213695920992,9.402835105312274,10.626834679036802
1.3173433484971264,-4.012466092323517,Encoder — final layer,0,1,0,1,10.001724087868563,9.358353490588923,10.673808269249866
1.4899430035030692,-4.012466092323517,Encoder — final layer,0,1,0,1,10.001311216527204,9.311915910169823,10.723411687935869
1.662542658509012,-4.012466092323517,Encoder — final layer,0,1,0,1,10.000898345185847,9.263742350586984,10.770843441609982
1.8351423135149547,-4.012466092323517,Encoder — final layer,0,1,0,1,10.000485473844488,9.214093207343433,10.821347771306591
2.0077419685208975,-4.012466092323517,Encoder — final layer,0,1,0,1,10.000072602503131,9.166470729052952,10.871224435800118
2.18034162352684,-4.012466092323517,Encoder — final layer,0,1,0,1,9.999659731161772,9.11483600225767,10.921889109278297
2.352941278532783,-4.012466092323517,Encoder — final layer,0,1,0,1,9.999246859820415,9.063811693496037,10.974562310750148
2.5255409335387258,-4.012466092323517,Encoder — final layer,0,1,0,1,9.998833988479056,9.014581086520312,11.025708021493134
2.6981405885446685,-4.012466092323517,Encoder — final layer,0,1,0,1,9.998421117137699,8.963406827263858,11.07720151790723
2.8707402435506113,-4.012466092323517,Encoder — final layer,0,1,0,1,9.99800824579634,8.910319315128213,11.13142796172086
3.043339898556555,-4.012466092323517,Encoder — final layer,0,1,0,1,9.997595374454983,8.857860562758814,11.184498102013386
-3.8606463016811583,-3.8259043432118554,Encoder — final layer,0,1,0,1,9.990450927787288,8.901629003095433,11.074088322472091
-3.688046646675215,-3.8259043432118554,Encoder — final layer,0,1,0,1,9.99050499122362,8.9498851664613,11.028648484029912
-3.5154469916692728,-3.8259043432118554,Encoder — final layer,0,1,0,1,9.990559054659952,9.002457580776623,10.980722747170512
-3.34284733666333,-3.8259043432118554,Encoder — final layer,0,1,0,1,9.990613118096286,9.053337382973085,10.932304251281451
-3.1702476816573872,-3.8259043432118554,Encoder — final layer,0,1,0,1,9.990667181532618,9.101706266684076,10.881013729599145
-2.9976480266514445,-3.8259043432118554,Encoder — final layer,0,1,0,1,9.99072124496895,9.151124397688175,10.829301740315532
-2.8250483716455013,-3.8259043432118554,Encoder — final layer,0,1,0,1,9.990775308405283,9.202405092216354,10.783117287376543
-2.6524487166395585,-3.8259043432118554,Encoder — final layer,0,1,0,1,9.990829371841615,9.251879118367771,10.733560993394699
-2.4798490616336157,-3.8259043432118554,Encoder — final layer,0,1,0,1,9.990883435277949,9.29517433181147,10.68733064078804
-2.307249406627673,-3.8259043432118554,Encoder — final layer,0,1,0,1,9.990937498714281,9.34134948806317,10.642017317066031
-2.13464975162173,-3.8259043432118554,Encoder — final layer,0,1,0,1,9.990991562150613,9.387553396527947,10.595895678940646
-1.9620500966157872,-3.8259043432118554,Encoder — final layer,0,1,0,1,9.991045625586946,9.426877953153667,10.550617277340091
-1.7894504416098442,-3.8259043432118554,Encoder — final layer,0,1,0,1,9.99109968902328,9.468923769906395,10.510892003776695
-1.6168507866039017,-3.8259043432118554,Encoder — final layer,0,1,0,1,9.991153752459612,9.513057047315822,10.472452171039446
-1.4442511315979587,-3.8259043432118554,Encoder — final layer,0,1,0,1,9.991207815895944,9.54981116328445,10.432334423873689
-1.271651476592016,-3.8259043432118554,Encoder — final layer,0,1,0,1,9.991261879332276,9.581527800065423,10.39917771415519
-1.0990518215860732,-3.8259043432118554,Encoder — final layer,0,1,0,1,9.99131594276861,9.612821993705001,10.370415707486002
-0.9264521665801304,-3.8259043432118554,Encoder — final layer,0,1,0,1,9.991370006204942,9.638994316181302,10.346426683982223
-0.7538525115741876,-3.8259043432118554,Encoder — final layer,0,1,0,1,9.991424069641274,9.656051341404014,10.33092604190519
-0.5812528565682449,-3.8259043432118554,Encoder — final layer,0,1,0,1,9.991478133077607,9.663165121602734,10.319422328183478
-0.4086532015623021,-3.8259043432118554,Encoder — final layer,0,1,0,1,9.99153219651394,9.665766806585445,10.316023675954803
-0.2360535465563589,-3.8259043432118554,Encoder — final layer,0,1,0,1,9.991586259950273,9.661244383669983,10.319339024100714
-0.06345389155041614,-3.8259043432118554,Encoder — final layer,0,1,0,1,9.991640323386605,9.648753730028915,10.33626050128955
0,-3.8259043432118554,Encoder — final layer,0,1,0,1,9.991660199066112,9.644286964153007,10.344444745645822
0.10914576345552662,-3.8259043432118554,Encoder — final layer,0,1,0,1,9.991694386822937,9.628493586324481,10.36051795262331
0.28174541846146983,-3.8259043432118554,Encoder — final layer,0,1,0,1,9.991748450259271,9.604694468048994,10.39086714728943
0.4543450734674126,-3.8259043432118554,Encoder — final layer,0,1,0,1,9.991802513695603,9.57369101646632,10.422007300971911
0.6269447284733554,-3.8259043432118554,Encoder — final layer,0,1,0,1,9.991856577131935,9.537732595905872,10.459111063743764
0.7995443834792981,-3.8259043432118554,Encoder — final layer,0,1,0,1,9.991910640568268,9.499464320448512,10.500330442796347
0.9721440384852408,-3.8259043432118554,Encoder — final layer,0,1,0,1,9.991964704004602,9.458424120799396,10.54164606987008
1.1447436934911837,-3.8259043432118554,Encoder — final layer,0,1,0,1,9.992018767440934,9.418497615628677,10.5904242409508
1.3173433484971264,-3.8259043432118554,Encoder — final layer,0,1,0,1,9.992072830877266,9.375608924541947,10.63469438175483
1.4899430035030692,-3.8259043432118554,Encoder — final layer,0,1,0,1,9.992126894313598,9.33271434163843,10.683332155689882
1.662542658509012,-3.8259043432118554,Encoder — final layer,0,1,0,1,9.99218095774993,9.284247297741368,10.72890616498129
1.8351423135149547,-3.8259043432118554,Encoder — final layer,0,1,0,1,9.992235021186264,9.238288917237332,10.778348110226835
2.0077419685208975,-3.8259043432118554,Encoder — final layer,0,1,0,1,9.992289084622596,9.194180980035284,10.828045835279784
2.18034162352684,-3.8259043432118554,Encoder — final layer,0,1,0,1,9.992343148058929,9.144349714807237,10.875708117301716
2.352941278532783,-3.8259043432118554,Encoder — final layer,0,1,0,1,9.99239721149526,9.09702019998605,10.92681891051118
2.5255409335387258,-3.8259043432118554,Encoder — final layer,0,1,0,1,9.992451274931595,9.047498472588808,10.974396248917559
2.6981405885446685,-3.8259043432118554,Encoder — final layer,0,1,0,1,9.992505338367927,8.999402934374794,11.024878015951337
2.8707402435506113,-3.8259043432118554,Encoder — final layer,0,1,0,1,9.99255940180426,8.9493207938276509,11.076195184050063
3.043339898556555,-3.8259043432118554,Encoder — final layer,0,1,0,1,9.992613465240591,8.901402766828848,11.12657637181602
-3.8606463016811583,-3.639342594100194,Encoder — final layer,0,1,0,1,9.96679162746527,8.93021049505336,11.00428346348927
-3.688046646675215,-3.639342594100194,Encoder — final layer,0,1,0,1,9.967312625679293,8.977480194560595,10.959091298939768
-3.5154469916692728,-3.639342594100194,Encoder — final layer,0,1,0,1,9.967833623893316,9.024925788074516,10.90921809920678
-3.34284733666333,-3.639342594100194,Encoder — final layer,0,1,0,1,9.96835462210734,9.0755964104872,10.863676624377337
-3.1702476816573872,-3.639342594100194,Encoder — final layer,0,1,0,1,9.968875620321363,9.123613889854466,10.815712389349281
-2.9976480266514445,-3.639342594100194,Encoder — final layer,0,1,0,1,9.969396618535386,9.170236045495342,10.767499563210684
-2.8250483716455013,-3.639342594100194,Encoder — final layer,0,1,0,1,9.96991761674941,9.219795263493479,10.721324853948495
-2.6524487166395585,-3.639342594100194,Encoder — final layer,0,1,0,1,9.970438614963433,9.266520477566113,10.676492174649347
-2.4798490616336157,-3.639342594100194,Encoder — final layer,0,1,0,1,9.970959613177456,9.308025803035529,10.633891277255245
-2.307249406627673,-3.639342594100194,Encoder — final layer,0,1,0,1,9.97148061139148,9.351294162697746,10.58898153138877
-2.13464975162173,-3.639342594100194,Encoder — final layer,0,1,0,1,9.972001609605503,9.39619368136135,10.547649110145922
-1.9620500966157872,-3.639342594100194,Encoder — final layer,0,1,0,1,9.972522607819526,9.438836085046905,10.507255882788783
-1.7894504416098442,-3.639342594100194,Encoder — final layer,0,1,0,1,9.97304360603355,9.47775113752542,10.469719870024543
-1.6168507866039017,-3.639342594100194,Encoder — final layer,0,1,0,1,9.973564604247573,9.516347511909778,10.431738047049338
-1.4442511315979587,-3.639342594100194,Encoder — final layer,0,1,0,1,9.974085602461596,9.554118277274599,10.394297233034061
-1.271651476592016,-3.639342594100194,Encoder — final layer,0,1,0,1,9.974606600675619,9.583763083158411,10.362426945431903
-1.0990518215860732,-3.639342594100194,Encoder — final layer,0,1,0,1,9.975127598889642,9.615593177477054,10.335405623666311
-0.9264521665801304,-3.639342594100194,Encoder — final layer,0,1,0,1,9.975648597103666,9.640173903808797,10.313913718785043
-0.7538525115741876,-3.639342594100194,Encoder — final layer,0,1,0,1,9.976169595317689,9.6575727516442,10.299173138888584
-0.5812528565682449,-3.639342594100194,Encoder — final layer,0,1,0,1,9.976690593531712,9.663571924105014,10.288254092217842
-0.4086532015623021,-3.639342594100194,Encoder — final layer,0,1,0,1,9.977211591745736,9.666700551964169,10.286505417090815
-0.2360535465563589,-3.639342594100194,Encoder — final layer,0,1,0,1,9.977732589959759,9.663351974534077,10.291328658368549
-0.06345389155041614,-3.639342594100194,Encoder — final layer,0,1,0,1,9.978253588173782,9.650570131209799,10.30765720420828
0,-3.639342594100194,Encoder — final layer,0,1,0,1,9.97844512600837,9.64645911963052,10.315104307467859
0.10914576345552662,-3.639342594100194,Encoder — final layer,0,1,0,1,9.978774586387805,9.632527053489355,10.330808350728951
0.28174541846146983,-3.639342594100194,Encoder — final layer,0,1,0,1,9.979295584601829,9.609130658607954,10.359347040388911
0.4543450734674126,-3.639342594100194,Encoder — final layer,0,1,0,1,9.979816582815852,9.580179362715121,10.392020681133719
0.6269447284733554,-3.639342594100194,Encoder — final layer,0,1,0,1,9.980337581029875,9.547101981904435,10.428287653026214
0.7995443834792981,-3.639342594100194,Encoder — final layer,0,1,0,1,9.980858579243899,9.509577647146449,10.466920138620216
0.9721440384852408,-3.639342594100194,Encoder — final layer,0,1,0,1,9.981379577457922,9.471927322690485,10.50643962479562
1.1447436934911837,-3.639342594100194,Encoder — final layer,0,1,0,1,9.981900575671945,9.43242746174907,10.554261320473676
1.3173433484971264,-3.639342594100194,Encoder — final layer,0,1,0,1,9.982421573885969,9.39184944451258,10.59786862405437
1.4899430035030692,-3.639342594100194,Encoder — final layer,0,1,0,1,9.982942572099992,9.352514648038524,10.643238768045043
1.662542658509012,-3.639342594100194,Encoder — final layer,0,1,0,1,9.983463570314015,9.30645417687127,10.688093654742941
1.8351423135149547,-3.639342594100194,Encoder — final layer,0,1,0,1,9.983984568528038,9.26325071690448,10.73689171249475
2.0077419685208975,-3.639342594100194,Encoder — final layer,0,1,0,1,9.984505566742062,9.220361425406642,10.784672055923894
2.18034162352684,-3.639342594100194,Encoder — final layer,0,1,0,1,9.985026564956085,9.17413646671366,10.831441749039373
2.352941278532783,-3.639342594100194,Encoder — final layer,0,1,0,1,9.985547563170108,9.128996448378745,10.879573753379473
2.5255409335387258,-3.639342594100194,Encoder — final layer,0,1,0,1,9.986068561384132,9.081440594302196,10.925044143762001
2.6981405885446685,-3.639342594100194,Encoder — final layer,0,1,0,1,9.986589559598155,9.036879349771727,10.97319681651978
2.8707402435506113,-3.639342594100194,Encoder — final layer,0,1,0,1,9.987110557812178,8.990118939279485,11.018797007369365
3.043339898556555,-3.639342594100194,Encoder — final layer,0,1,0,1,9.987631556026201,8.943837663212804,11.07114970690009
-3.8606463016811583,-3.452780844988532,Encoder — final layer,0,1,0,1,9.943132327143251,8.959032531661183,10.928180007447729
-3.688046646675215,-3.452780844988532,Encoder — final layer,0,1,0,1,9.944120260134966,9.002886314993741,10.883389618723575
-3.5154469916692728,-3.452780844988532,Encoder — final layer,0,1,0,1,9.94510819312668,9.050962172196122,10.840014549807531
-3.34284733666333,-3.452780844988532,Encoder — final layer,0,1,0,1,9.946096126118395,9.099026122588088,10.794792498921792
-3.1702476816573872,-3.452780844988532,Encoder — final layer,0,1,0,1,9.947084059110107,9.144453995140617,10.749577645906855
-2.9976480266514445,-3.452780844988532,Encoder — final layer,0,1,0,1,9.948071992101822,9.187859641365751,10.706406363637196
-2.8250483716455013,-3.452780844988532,Encoder — final layer,0,1,0,1,9.949059925093536,9.237720360801076,10.66192219646934
-2.6524487166395585,-3.452780844988532,Encoder — final layer,0,1,0,1,9.95004785808525,9.282716752603159,10.620819572304056
-2.4798490616336157,-3.452780844988532,Encoder — final layer,0,1,0,1,9.951035791076965,9.323111783798007,10.578910745693836
-2.307249406627673,-3.452780844988532,Encoder — final layer,0,1,0,1,9.952023724068678,9.364216782705821,10.537814084223065
-2.13464975162173,-3.452780844988532,Encoder — final layer,0,1,0,1,9.953011657060392,9.407498768970603,10.502225499644698
-1.9620500966157872,-3.452780844988532,Encoder — final layer,0,1,0,1,9.953999590052106,9.446361774318412,10.462194394646563
-1.7894504416098442,-3.452780844988532,Encoder — final layer,0,1,0,1,9.95498752304382,9.484592452354628,10.427337227101496
-1.6168507866039017,-3.452780844988532,Encoder — final layer,0,1,0,1,9.955975456035533,9.521002457033447,10.391648765633555
-1.4442511315979587,-3.452780844988532,Encoder — final layer,0,1,0,1,9.956963389027248,9.5570545826067,10.355189472497106
-1.271651476592016,-3.452780844988532,Encoder — final layer,0,1,0,1,9.957951322018962,9.585872700450032,10.325363341170615
-1.0990518215860732,-3.452780844988532,Encoder — final layer,0,1,0,1,9.958939255010677,9.617492657429114,10.300730338571187
-0.9264521665801304,-3.452780844988532,Encoder — final layer,0,1,0,1,9.95992718800239,9.641947211669422,10.280925097647554
-0.7538525115741876,-3.452780844988532,Encoder — final layer,0,1,0,1,9.960915120994104,9.658483887986856,10.266838086913328
-0.5812528565682449,-3.452780844988532,Encoder — final layer,0,1,0,1,9.961903053985818,9.665224879697828,10.25791905230709
-0.4086532015623021,-3.452780844988532,Encoder — final layer,0,1,0,1,9.962890986977532,9.667496944698067,10.258018866526827
-0.2360535465563589,-3.452780844988532,Encoder — final layer,0,1,0,1,9.963878919969245,9.664000933423708,10.262931539324752
-0.06345389155041614,-3.452780844988532,Encoder — final layer,0,1,0,1,9.96486685296096,9.65236662464764,10.27921635644365
0,-3.452780844988532,Encoder — final layer,0,1,0,1,9.96523005295063,9.64845568536417,10.286818097616079
0.10914576345552662,-3.452780844988532,Encoder — final layer,0,1,0,1,9.965854785952674,9.636737910974563,10.30152319691738
0.28174541846146983,-3.452780844988532,Encoder — final layer,0,1,0,1,9.966842718944388,9.61346021186182,10.329249426365681
0.4543450734674126,-3.452780844988532,Encoder — final layer,0,1,0,1,9.9678306519361,9.587179284116592,10.361315599813649
0.6269447284733554,-3.452780844988532,Encoder — final layer,0,1,0,1,9.968818584927815,9.555299928532568,10.396475923264557
0.7995443834792981,-3.452780844988532,Encoder — final layer,0,1,0,1,9.96980651791953,9.519873112927348,10.434674612939
0.9721440384852408,-3.452780844988532,Encoder — final layer,0,1,0,1,9.970794450911244,9.484952093208213,10.472544266349628
1.1447436934911837,-3.452780844988532,Encoder — final layer,0,1,0,1,9.971782383902957,9.448032587026626,10.517792080637902
1.3173433484971264,-3.452780844988532,Encoder — final layer,0,1,0,1,9.972770316894671,9.408522036535201,10.559501938875028
1.4899430035030692,-3.452780844988532,Encoder — final layer,0,1,0,1,9.973758249886385,9.369239653793947,10.603395969093327
1.662542658509012,-3.452780844988532,Encoder — final layer,0,1,0,1,9.9747461828781,9.329362309397979,10.648821899782627
1.8351423135149547,-3.452780844988532,Encoder — final layer,0,1,0,1,9.975734115869813,9.28909719363036,10.693707604206319
2.0077419685208975,-3.452780844988532,Encoder — final layer,0,1,0,1,9.976722048861527,9.248757893692686,10.73992087086549
2.18034162352684,-3.452780844988532,Encoder — final layer,0,1,0,1,9.977709981853241,9.20545522447305,10.784774979459602
2.352941278532783,-3.452780844988532,Encoder — final layer,0,1,0,1,9.978697914844956,9.162040032276577,10.832159561943474
2.5255409335387258,-3.452780844988532,Encoder — final layer,0,1,0,1,9.979685847836668,9.117332221467331,10.875113671412405
2.6981405885446685,-3.452780844988532,Encoder — final layer,0,1,0,1,9.980673780828383,9.071775840547248,10.922685835392183
2.8707402435506113,-3.452780844988532,Encoder — final layer,0,1,0,1,9.981661713820097,9.02971363427341,10.96791753254747
3.043339898556555,-3.452780844988532,Encoder — final layer,0,1,0,1,9.982649646811812,8.985171648946903,11.014288397710965
-3.8606463016811583,-3.266219095876871,Encoder — final layer,0,1,0,1,9.919473026821235,8.983596904017206,10.853528058281773
-3.688046646675215,-3.266219095876871,Encoder — final layer,0,1,0,1,9.920927894590639,9.029633453430046,10.812427823113548
-3.5154469916692728,-3.266219095876871,Encoder — final layer,0,1,0,1,9.922382762360044,9.074881876082006,10.769609853713952
-3.34284733666333,-3.266219095876871,Encoder — final layer,0,1,0,1,9.923837630129448,9.119338785096271,10.727741564898013
-3.1702476816573872,-3.266219095876871,Encoder — final layer,0,1,0,1,9.925292497898853,9.164203237798889,10.684360558188375
-2.9976480266514445,-3.266219095876871,Encoder — final layer,0,1,0,1,9.926747365668257,9.209513040078932,10.64541004990349
-2.8250483716455013,-3.266219095876871,Encoder — final layer,0,1,0,1,9.928202233437663,9.255541738589066,10.603938018603216
-2.6524487166395585,-3.266219095876871,Encoder — final layer,0,1,0,1,9.929657101207066,9.297184852869403,10.565159450559454
-2.4798490616336157,-3.266219095876871,Encoder — final layer,0,1,0,1,9.931111968976472,9.338257487421647,10.526353554995794
-2.307249406627673,-3.266219095876871,Encoder — final layer,0,1,0,1,9.932566836745876,9.37645124894288,10.490213234869756
-2.13464975162173,-3.266219095876871,Encoder — final layer,0,1,0,1,9.934021704515281,9.419406761165805,10.454262756573614
-1.9620500966157872,-3.266219095876871,Encoder — final layer,0,1,0,1,9.935476572284685,9.456412835706969,10.418040144959305
-1.7894504416098442,-3.266219095876871,Encoder — final layer,0,1,0,1,9.93693144005409,9.49252823768292,10.384050117277287
-1.6168507866039017,-3.266219095876871,Encoder — final layer,0,1,0,1,9.938386307823494,9.52841776397029,10.350628538332074
-1.4442511315979587,-3.266219095876871,Encoder — final layer,0,1,0,1,9.9398411755929,9.559183858001347,10.317918442908443
-1.271651476592016,-3.266219095876871,Encoder — final layer,0,1,0,1,9.941296043362303,9.58908806205153,10.28944223724055
-1.0990518215860732,-3.266219095876871,Encoder — final layer,0,1,0,1,9.942750911131709,9.619985756162045,10.2663038175759
-0.9264521665801304,-3.266219095876871,Encoder — final layer,0,1,0,1,9.944205778901113,9.642435417151429,10.24839739275717
-0.7538525115741876,-3.266219095876871,Encoder — final layer,0,1,0,1,9.945660646670518,9.659916362854293,10.234311237826743
-0.5812528565682449,-3.266219095876871,Encoder — final layer,0,1,0,1,9.947115514439924,9.66592659922865,10.22858473964304
-0.4086532015623021,-3.266219095876871,Encoder — final layer,0,1,0,1,9.948570382209327,9.668328532465736,10.228493563377528
-0.2360535465563589,-3.266219095876871,Encoder — final layer,0,1,0,1,9.950025249978733,9.663987082208726,10.235162015113916
-0.06345389155041614,-3.266219095876871,Encoder — final layer,0,1,0,1,9.951480117748137,9.655294162609605,10.249609398082498
0,-3.266219095876871,Encoder — final layer,0,1,0,1,9.952014979892889,9.650563106004162,10.258042861259087
0.10914576345552662,-3.266219095876871,Encoder — final layer,0,1,0,1,9.952934985517542,9.639969635309763,10.271080183777404
0.28174541846146983,-3.266219095876871,Encoder — final layer,0,1,0,1,9.954389853286946,9.618115982142344,10.298394445883229
0.4543450734674126,-3.266219095876871,Encoder — final layer,0,1,0,1,9.955844721056351,9.593315466864588,10.3297320320529
0.6269447284733554,-3.266219095876871,Encoder — final layer,0,1,0,1,9.957299588825755,9.563715140929409,10.364013255307784
0.7995443834792981,-3.266219095876871,Encoder — final layer,0,1,0,1,9.95875445659516,9.530189626465194,10.40241588128908
0.9721440384852408,-3.266219095876871,Encoder — final layer,0,1,0,1,9.960209324364564,9.496343059567842,10.438785439740224
1.1447436934911837,-3.266219095876871,Encoder — final layer,0,1,0,1,9.96166419213397,9.462539006941439,10.481432291599667
1.3173433484971264,-3.266219095876871,Encoder — final layer,0,1,0,1,9.963119059903374,9.426867845976615,10.520617409492804
1.4899430035030692,-3.266219095876871,Encoder — final layer,0,1,0,1,9.96457392767278,9.388708367509844,10.562533498149989
1.662542658509012,-3.266219095876871,Encoder — final layer,0,1,0,1,9.966028795442183,9.350697798296729,10.608267927532214
1.8351423135149547,-3.266219095876871,Encoder — final layer,0,1,0,1,9.967483663211588,9.3134141947679,10.651076899904384
2.0077419685208975,-3.266219095876871,Encoder — final layer,0,1,0,1,9.968938530980992,9.275317649863632,10.694516205560552
2.18034162352684,-3.266219095876871,Encoder — final layer,0,1,0,1,9.970393398750398,9.236585592072455,10.739061295757132
2.352941278532783,-3.266219095876871,Encoder — final layer,0,1,0,1,9.971848266519801,9.191271876320135,10.781581640967214
2.5255409335387258,-3.266219095876871,Encoder — final layer,0,1,0,1,9.973303134289207,9.148556936272989,10.827698465353711
2.6981405885446685,-3.266219095876871,Encoder — final layer,0,1,0,1,9.97475800205861,9.107582162160819,10.872646237432638
2.8707402435506113,-3.266219095876871,Encoder — final layer,0,1,0,1,9.976212869828016,9.066523341905313,10.914940479987548
3.043339898556555,-3.266219095876871,Encoder — final layer,0,1,0,1,9.97766773759742,9.025765932211367,10.959683973733561
-3.8606463016811583,-3.0796573467652095,Encoder — final layer,0,1,0,1,9.895813726499217,9.012298060179498,10.779866575300376
-3.688046646675215,-3.0796573467652095,Encoder — final layer,0,1,0,1,9.897735529046312,9.054351593894875,10.741133635952732
-3.5154469916692728,-3.0796573467652095,Encoder — final layer,0,1,0,1,9.899657331593408,9.097927229658735,10.700396933993918
-3.34284733666333,-3.0796573467652095,Encoder — final layer,0,1,0,1,9.901579134140503,9.140844575757862,10.661076916804705
-3.1702476816573872,-3.0796573467652095,Encoder — final layer,0,1,0,1,9.903500936687598,9.183021623688422,10.62145669734597
-2.9976480266514445,-3.0796573467652095,Encoder — final layer,0,1,0,1,9.905422739234695,9.22673863871127,10.584215716655546
-2.8250483716455013,-3.0796573467652095,Encoder — final layer,0,1,0,1,9.90734454178179,9.271890628936385,10.546855034206532
-2.6524487166395585,-3.0796573467652095,Encoder — final layer,0,1,0,1,9.909266344328884,9.312900207433211,10.509979360873578
-2.4798490616336157,-3.0796573467652095,Encoder — final layer,0,1,0,1,9.911188146875979,9.352538445320867,10.475564756065062
-2.307249406627673,-3.0796573467652095,Encoder — final layer,0,1,0,1,9.913109949423076,9.390419694300137,10.440490305665955
-2.13464975162173,-3.0796573467652095,Encoder — final layer,0,1,0,1,9.91503175197017,9.428432507565029,10.407841778580204
-1.9620500966157872,-3.0796573467652095,Encoder — final layer,0,1,0,1,9.916953554517265,9.463758240456082,10.372660899070127
-1.7894504416098442,-3.0796573467652095,Encoder — final layer,0,1,0,1,9.91887535706436,9.499029538385694,10.342560508841245
-1.6168507866039017,-3.0796573467652095,Encoder — final layer,0,1,0,1,9.920797159611457,9.533012806004095,10.310703535296756
-1.4442511315979587,-3.0796573467652095,Encoder — final layer,0,1,0,1,9.922718962158552,9.56316460280544,10.280135163820905
-1.271651476592016,-3.0796573467652095,Encoder — final layer,0,1,0,1,9.924640764705646,9.59418331770769,10.254367328770039
-1.0990518215860732,-3.0796573467652095,Encoder — final layer,0,1,0,1,9.926562567252741,9.620790399362855,10.233213364037304
-0.9264521665801304,-3.0796573467652095,Encoder — final layer,0,1,0,1,9.928484369799838,9.6430011369986,10.216355197537872
-0.7538525115741876,-3.0796573467652095,Encoder — final layer,0,1,0,1,9.930406172346933,9.65973068004743,10.204430221954148
-0.5812528565682449,-3.0796573467652095,Encoder — final layer,0,1,0,1,9.932327974894028,9.666571952950992,10.198748190724883
-0.4086532015623021,-3.0796573467652095,Encoder — final layer,0,1,0,1,9.934249777441122,9.6689942185527,10.199179104767781
-0.2360535465563589,-3.0796573467652095,Encoder — final layer,0,1,0,1,9.936171579988219,9.66537359587927,10.20611474356736
-0.06345389155041614,-3.0796573467652095,Encoder — final layer,0,1,0,1,9.938093382535314,9.65730229433817,10.221028737197576
