c_log_freq,c_log_predic,label,freq_mean,freq_sd,predic_mean,predic_sd,fit,q025,q975
-0.16977415012449715,-2.760810178553647,Encoder — final layer,0,1,0,1,12.310855075654821,12.033726717309456,12.58605556618553
-0.00167603745866928,-2.760810178553647,Encoder — final layer,0,1,0,1,12.35534818217972,12.059990164614613,12.645158663176192
0,-2.760810178553647,Encoder — final layer,0,1,0,1,12.355791804728513,12.060035481583508,12.64584662174752
0.16642207520715813,-2.760810178553647,Encoder — final layer,0,1,0,1,12.399841288704618,12.084393874465166,12.709992738141292
0.334520187872986,-2.760810178553647,Encoder — final layer,0,1,0,1,12.444334395229516,12.104510328055087,12.780332714425587
0.5026183005388138,-2.760810178553647,Encoder — final layer,0,1,0,1,12.488827501754415,12.121157552858415,12.85599623791605
0.6707164132046413,-2.760810178553647,Encoder — final layer,0,1,0,1,12.533320608279313,12.136247072118739,12.931800098905375
0.8388145258704696,-2.760810178553647,Encoder — final layer,0,1,0,1,12.577813714804213,12.144350192417125,13.01274168734081
1.006912638536297,-2.760810178553647,Encoder — final layer,0,1,0,1,12.622306821329111,12.152535828471834,13.093756024998804
1.1750107512021244,-2.760810178553647,Encoder — final layer,0,1,0,1,12.66679992785401,12.158874885075672,13.17692451893637
1.3431088638679527,-2.760810178553647,Encoder — final layer,0,1,0,1,12.711293034378908,12.164031330797638,13.260331894415645
1.5112069765337801,-2.760810178553647,Encoder — final layer,0,1,0,1,12.755786140903806,12.169126296564013,13.344570986923472
1.6793050891996075,-2.760810178553647,Encoder — final layer,0,1,0,1,12.800279247428705,12.17502621775313,13.425411431387905
1.847403201865436,-2.760810178553647,Encoder — final layer,0,1,0,1,12.844772353953603,12.178726357382999,13.511164687167996
2.0155013145312632,-2.760810178553647,Encoder — final layer,0,1,0,1,12.889265460478502,12.183500232503786,13.596847991046197
2.1835994271970907,-2.760810178553647,Encoder — final layer,0,1,0,1,12.9337585670034,12.187369869761996,13.682171960392564
2.351697539862919,-2.760810178553647,Encoder — final layer,0,1,0,1,12.978251673528298,12.190146057238014,13.767360511948386
2.5197956525287464,-2.760810178553647,Encoder — final layer,0,1,0,1,13.022744780053197,12.19525507849342,13.854411894734572
2.687893765194574,-2.760810178553647,Encoder — final layer,0,1,0,1,13.067237886578095,12.199597790694856,13.937539782494772
2.855991877860402,-2.760810178553647,Encoder — final layer,0,1,0,1,13.111730993102993,12.204892889690596,14.024683152753322
3.0240899905262295,-2.760810178553647,Encoder — final layer,0,1,0,1,13.156224099627892,12.207936429771863,14.11243101280528
3.192188103192057,-2.760810178553647,Encoder — final layer,0,1,0,1,13.200717206152792,12.209974384804067,14.19946303832129
3.360286215857885,-2.760810178553647,Encoder — final layer,0,1,0,1,13.24521031267769,12.210501556898825,14.2874349949127
-3.363638290775224,-2.5909114959190473,Encoder — final layer,0,1,0,1,11.456950345593302,10.711627368156998,12.20648595321436
-3.195540178109396,-2.5909114959190473,Encoder — final layer,0,1,0,1,11.500701435027775,10.794326233471914,12.210450057350027
-3.0274420654435685,-2.5909114959190473,Encoder — final layer,0,1,0,1,11.544452524462248,10.874066927207735,12.21634096562915
-2.8593439527777407,-2.5909114959190473,Encoder — final layer,0,1,0,1,11.588203613896722,10.953776557163867,12.224566222206896
-2.691245840111913,-2.5909114959190473,Encoder — final layer,0,1,0,1,11.631954703331195,11.035937885336143,12.2309538851777
-2.5231477274460854,-2.5909114959190473,Encoder — final layer,0,1,0,1,11.675705792765667,11.112440262610809,12.236558017646619
-2.3550496147802575,-2.5909114959190473,Encoder — final layer,0,1,0,1,11.71945688220014,11.192660935069524,12.243806515842525
-2.1869515021144297,-2.5909114959190473,Encoder — final layer,0,1,0,1,11.763207971634612,11.2727058771692,12.249897217756143
-2.0188533894486023,-2.5909114959190473,Encoder — final layer,0,1,0,1,11.806959061069087,11.35197062986836,12.260068273682432
-1.8507552767827744,-2.5909114959190473,Encoder — final layer,0,1,0,1,11.85071015050356,11.431286909350794,12.2696784094578
-1.6826571641169463,-2.5909114959190473,Encoder — final layer,0,1,0,1,11.894461239938032,11.50753392732818,12.278880153199173
-1.514559051451119,-2.5909114959190473,Encoder — final layer,0,1,0,1,11.938212329372504,11.582650712786808,12.2922093968972
-1.3464609387852913,-2.5909114959190473,Encoder — final layer,0,1,0,1,11.981963418806979,11.654490224679202,12.309997246256783
-1.1783628261194634,-2.5909114959190473,Encoder — final layer,0,1,0,1,12.025714508241451,11.722495639971687,12.330544785517148
