layer,fit_low,fit_high,se_low,se_high,diff,se_diff,lo95,hi95,lo80,hi80,panel
18,15.601192391684256,9.512707739806713,0.07327719445291504,0.09579479404607742,-6.088484651877543,0.12060758596879681,-6.324875520376385,-5.8520937833787015,-6.242862361917603,-5.934106941837483,OLMo-3 7B
19,16.176863381712405,9.48970109771613,0.07322719182787987,0.09572734139162155,-6.687162283996274,0.12052363051661354,-6.9233885998088365,-6.450935968183712,-6.8414325310575395,-6.532892036935009,OLMo-3 7B
20,16.643105982320538,9.333734987919081,0.07322826946253924,0.09573728831191666,-7.309370994401457,0.12053218583348314,-7.545614078635084,-7.0731279101678295,-7.463652192268315,-7.1550897965345985,OLMo-3 7B
21,16.983933556856613,9.06818356166402,0.07328041297478756,0.09582340124131852,-7.915749995192593,0.12063226413862146,-8.152189232904291,-7.679310757480895,-8.070159293290029,-7.761340697095157,OLMo-3 7B
22,17.183359468668574,8.716420970199406,0.07335801291975275,0.09594581427968456,-8.466938498469167,0.12077664234994419,-8.703660717475058,-8.230216279463276,-8.621532600677096,-8.312344396261238,OLMo-3 7B
23,17.22539708110439,8.301821364773692,0.07341833147264806,0.09603885042628092,-8.923575716330697,0.12088718785474821,-9.160514604526004,-8.686636828135391,-9.078311316784776,-8.76884011587662,OLMo-3 7B
24,17.09679303600314,7.846420415662075,0.07342060546732784,0.0960399612911315,-9.250372620341068,0.12088945145045141,-9.487315945183953,-9.013429295498183,-9.405111118197645,-9.09563412248449,OLMo-3 7B
25,16.80808362133041,7.360604051335439,0.0733658851510798,0.09595073895146428,-9.447479569994972,0.1207853360691333,-9.684218828690472,-9.210740311299471,-9.602084800163462,-9.292874339826481,OLMo-3 7B
26,16.38205426199352,6.848759822569685,0.07329217212872682,0.09582905456969507,-9.533294439423836,0.12064389829190914,-9.769756480075978,-9.296832398771693,-9.68771862923748,-9.378870249610191,OLMo-3 7B
27,15.841591615436496,6.315225706771332,0.07325241801322406,0.09575538810116244,-9.526365908665163,0.1205612337992124,-9.76266592691162,-9.290065890418706,-9.680684287928155,-9.37204752940217,OLMo-3 7B
28,15.209582339103367,5.7643396813469,0.07330277390029431,0.09581512361297498,-9.445242657756467,0.12063927459350601,-9.681695635959738,-9.208789679553195,-9.599660929236155,-9.290824386276778,OLMo-3 7B
29,14.508913090438156,5.2004397237029085,0.07349262081686697,0.09608341873107976,-9.308473366735248,0.12096771746868581,-9.545570092973872,-9.071376640496624,-9.463312045095165,-9.15363468837533,OLMo-3 7B
30,13.762470526884892,4.627863811245877,0.07385650147959294,0.09661286791404275,-9.134606715639014,0.12160932964777572,-9.372961001748655,-8.896252429529374,-9.290266657588168,-8.978946773689861,OLMo-3 7B
31,12.993141305887601,4.050949921382326,0.07440840769837194,0.09742475907777763,-8.942191384505275,0.12258953796132095,-9.182466878909464,-8.701915890101086,-9.099105993095765,-8.785276775914785,OLMo-3 7B
