layer,component,verb_up,frequency,classifier_pred,up_probability,logit
3,encoder,chained up,139310,1,1.0,15.2164
3,encoder,chained up,139310,1,0.9955,5.3928
3,encoder,chained up,139310,1,0.9999,9.4146
3,encoder,chained up,139310,1,0.9225,2.4767
3,encoder,chained up,139310,1,1.0,13.3111
3,encoder,chained up,139310,1,0.999,6.9377
3,encoder,chained up,139310,1,1.0,13.0739
3,encoder,chained up,139310,1,1.0,11.4566
3,encoder,march up,88680,1,0.971,3.5118
3,encoder,march up,88680,1,1.0,15.9038
3,encoder,march up,88680,1,1.0,15.8701
3,encoder,march up,88680,1,1.0,12.0132
3,encoder,march up,88680,1,0.995,5.2997
3,encoder,march up,88680,1,0.9999,9.7447
3,encoder,march up,88680,1,1.0,11.5073
3,encoder,march up,88680,1,1.0,16.5686
3,encoder,march up,88680,1,0.9999,9.5586
3,encoder,march up,88680,1,0.9999,9.6824
3,encoder,march up,88680,1,0.9997,8.1819
3,encoder,march up,88680,1,1.0,15.6119
3,encoder,march up,88680,1,1.0,13.8163
3,encoder,march up,88680,1,1.0,17.6922
3,encoder,march up,88680,1,0.9976,6.0331
3,encoder,march up,88680,1,1.0,11.026
3,encoder,march up,88680,1,1.0,12.8896
3,encoder,march up,88680,1,1.0,16.7551
3,encoder,march up,88680,1,0.9994,7.4065
3,encoder,march up,88680,1,1.0,10.62
3,encoder,dancing up,45764,1,0.9991,7.0221
3,encoder,dancing up,45764,1,1.0,13.0326
3,encoder,dancing up,45764,1,1.0,13.6393
3,encoder,dancing up,45764,1,0.9999,9.5733
3,encoder,dancing up,45764,1,1.0,11.7204
3,encoder,dancing up,45764,1,1.0,15.4851
3,encoder,dancing up,45764,1,0.858,1.7989
3,encoder,dancing up,45764,1,1.0,12.9433
3,encoder,dancing up,45764,1,0.9982,6.3171
3,encoder,dancing up,45764,1,1.0,9.9315
3,encoder,dancing up,45764,1,0.9997,8.2221
3,encoder,dancing up,45764,1,1.0,12.0853
3,encoder,dancing up,45764,1,1.0,13.2691
3,encoder,dancing up,45764,1,0.9952,5.3356
3,encoder,dancing up,45764,1,1.0,11.5396
3,encoder,dancing up,45764,1,0.9999,9.7228
3,encoder,dancing up,45764,1,1.0,14.307
3,encoder,dancing up,45764,1,0.9998,8.681
3,encoder,dancing up,45764,1,0.9997,8.2178
3,encoder,dancing up,45764,1,1.0,13.6001
3,encoder,swelled up,158313,1,1.0,18.6743
3,encoder,swelled up,158313,1,1.0,13.3216
3,encoder,swelled up,158313,1,0.9999,8.8345
3,encoder,swelled up,158313,1,1.0,12.5913
3,encoder,swelled up,158313,1,1.0,13.3616
3,encoder,swelled up,158313,1,1.0,12.4167
3,encoder,swelled up,158313,1,0.9996,7.7309
3,encoder,swelled up,158313,1,1.0,10.4971
3,encoder,swelled up,158313,1,1.0,19.7972
3,encoder,swelled up,158313,1,0.9998,8.587
3,encoder,swelled up,158313,1,0.9992,7.1617
3,encoder,swelled up,158313,1,1.0,14.2527
3,encoder,swelled up,158313,1,1.0,14.791
3,encoder,swelled up,158313,1,1.0,12.0346
3,encoder,swelled up,158313,1,1.0,11.3908
3,encoder,swelled up,158313,1,0.999,6.9128
3,encoder,swelled up,158313,1,0.997,5.8184
3,encoder,swelled up,158313,1,1.0,12.8486
3,encoder,swelled up,158313,1,0.982,4.0006
3,encoder,swelled up,158313,1,0.9974,5.9314
3,encoder,messes up,461221,1,1.0,11.2742
3,encoder,messes up,461221,1,1.0,16.3004
3,encoder,messes up,461221,1,1.0,11.814
3,encoder,messes up,461221,1,0.9123,2.3425
3,encoder,messes up,461221,1,0.9971,5.8363
3,encoder,messes up,461221,1,1.0,11.3342
3,encoder,messes up,461221,1,0.9153,2.38
3,encoder,messes up,461221,1,1.0,12.2084
3,encoder,messes up,461221,1,0.9999,8.8175
3,encoder,messes up,461221,1,0.9992,7.0846
3,encoder,messes up,461221,1,1.0,12.1692
3,encoder,messes up,461221,1,1.0,10.6362
3,encoder,messes up,461221,1,0.846,1.7034
3,encoder,messes up,461221,1,0.9998,8.7531
3,encoder,messes up,461221,1,1.0,11.2291
3,encoder,messes up,461221,1,1.0,15.3644
3,encoder,messes up,461221,1,0.9997,7.9988
3,encoder,messes up,461221,1,1.0,20.7117
3,encoder,messes up,461221,1,1.0,10.3329
3,encoder,messes up,461221,1,0.9998,8.6176
3,encoder,charged up,420880,1,1.0,14.0003
3,encoder,charged up,420880,1,0.9998,8.5855
3,encoder,charged up,420880,1,1.0,13.0634
3,encoder,charged up,420880,1,1.0,11.038
3,encoder,charged up,420880,1,0.9998,8.5987
3,encoder,charged up,420880,1,1.0,10.3492
3,encoder,charged up,420880,1,1.0,10.8425
3,encoder,charged up,420880,1,1.0,14.8276
3,encoder,charged up,420880,1,1.0,12.903
3,encoder,charged up,420880,1,1.0,15.9459
3,encoder,charged up,420880,1,1.0,10.7997
3,encoder,charged up,420880,1,1.0,10.2164
3,encoder,charged up,420880,1,1.0,15.3904
3,encoder,charged up,420880,1,0.5516,0.2071
3,encoder,charged up,420880,1,1.0,9.9512
3,encoder,charged up,420880,1,1.0,15.4775
3,encoder,charged up,420880,1,0.9999,9.7234
3,encoder,charged up,420880,1,0.9988,6.6977
3,encoder,charged up,420880,1,1.0,13.6487
3,encoder,charged up,420880,1,1.0,11.5864
3,encoder,rang up,191187,1,1.0,15.4445
3,encoder,rang up,191187,1,0.9996,7.8138
3,encoder,rang up,191187,1,0.9995,7.5939
3,encoder,rang up,191187,1,1.0,15.224
3,encoder,rang up,191187,1,0.9997,8.2252
3,encoder,rang up,191187,1,0.9978,6.1344
3,encoder,rang up,191187,1,1.0,12.8941
3,encoder,rang up,191187,1,1.0,12.9421
3,encoder,rang up,191187,1,0.9749,3.6614
3,encoder,rang up,191187,1,1.0,11.5173
3,encoder,rang up,191187,1,1.0,10.7311
3,encoder,rang up,191187,1,0.9934,5.0108
3,encoder,rang up,191187,1,1.0,10.0639
3,encoder,rang up,191187,1,0.9994,7.3544
3,encoder,rang up,191187,1,1.0,14.3637
3,encoder,rang up,191187,1,1.0,13.5919
3,encoder,rang up,191187,1,1.0,12.8038
3,encoder,rang up,191187,1,1.0,11.5052
3,encoder,rang up,191187,1,1.0,13.1491
3,encoder,rang up,191187,1,1.0,10.7436
3,encoder,crops up,348262,1,0.9999,9.5113
3,encoder,crops up,348262,1,0.9997,8.0538
3,encoder,crops up,348262,1,1.0,10.4525
3,encoder,crops up,348262,1,0.9991,6.9956
3,encoder,crops up,348262,1,0.9991,7.0301
3,encoder,crops up,348262,1,1.0,9.957
3,encoder,crops up,348262,1,0.9897,4.5633
3,encoder,crops up,348262,1,1.0,10.6728
3,encoder,crops up,348262,0,0.0141,-4.2487
3,encoder,crops up,348262,1,1.0,14.939
3,encoder,crops up,348262,1,1.0,12.556
3,encoder,crops up,348262,0,0.3545,-0.5995
3,encoder,crops up,348262,1,1.0,10.3307
3,encoder,crops up,348262,1,0.9995,7.5153
3,encoder,crops up,348262,0,0.2949,-0.8718
3,encoder,crops up,348262,1,1.0,10.4558
3,encoder,crops up,348262,1,0.9969,5.785
3,encoder,crops up,348262,1,0.9989,6.823
3,encoder,crops up,348262,1,1.0,15.7168
3,encoder,crops up,348262,1,0.9971,5.8336
3,encoder,amped up,395565,1,1.0,10.6726
3,encoder,amped up,395565,1,1.0,14.8119
3,encoder,amped up,395565,1,1.0,12.9735
3,encoder,amped up,395565,1,1.0,10.0119
3,encoder,amped up,395565,1,0.9996,7.9201
3,encoder,amped up,395565,1,1.0,11.4105
3,encoder,amped up,395565,1,0.9925,4.8899
3,encoder,amped up,395565,0,0.0295,-3.4927
3,encoder,amped up,395565,1,1.0,19.0369
3,encoder,amped up,395565,1,1.0,11.1515
3,encoder,amped up,395565,1,1.0,11.7518
3,encoder,amped up,395565,1,0.9999,9.2701
3,encoder,amped up,395565,1,1.0,12.8842
3,encoder,amped up,395565,1,0.9918,4.7945
3,encoder,amped up,395565,1,1.0,10.3435
3,encoder,amped up,395565,1,0.9998,8.45
3,encoder,amped up,395565,1,0.9999,8.9918
3,encoder,amped up,395565,1,0.9934,5.0092
3,encoder,amped up,395565,1,1.0,15.6211
3,encoder,amped up,395565,1,0.9996,7.9096
3,encoder,floated up,101263,1,0.9999,9.0056
3,encoder,floated up,101263,1,0.9999,9.4259
3,encoder,floated up,101263,1,1.0,10.949
3,encoder,floated up,101263,1,1.0,10.5865
3,encoder,floated up,101263,1,0.9997,8.2498
3,encoder,floated up,101263,1,0.9999,9.553
3,encoder,floated up,101263,1,1.0,10.0019
3,encoder,floated up,101263,1,1.0,11.8544
3,encoder,floated up,101263,1,0.9998,8.5438
3,encoder,floated up,101263,1,1.0,15.4917
3,encoder,floated up,101263,1,1.0,13.663
3,encoder,floated up,101263,1,1.0,16.0653
3,encoder,floated up,101263,1,1.0,12.7508
3,encoder,floated up,101263,1,1.0,14.7028
3,encoder,floated up,101263,1,0.9999,9.4593
3,encoder,floated up,101263,1,1.0,14.9639
3,encoder,floated up,101263,1,1.0,14.4547
3,encoder,floated up,101263,1,1.0,13.7114
3,encoder,floated up,101263,1,0.9998,8.7797
3,encoder,floated up,101263,1,1.0,13.1555
3,encoder,marching up,61364,1,1.0,11.228
3,encoder,marching up,61364,1,1.0,17.7274
3,encoder,marching up,61364,1,1.0,10.0204
3,encoder,marching up,61364,1,1.0,11.7252
3,encoder,marching up,61364,1,1.0,15.1323
3,encoder,marching up,61364,1,1.0,19.6492
3,encoder,marching up,61364,1,0.9745,3.6413
3,encoder,marching up,61364,1,1.0,12.8341
3,encoder,marching up,61364,1,1.0,14.9789
3,encoder,marching up,61364,1,1.0,20.6265
3,encoder,marching up,61364,1,1.0,10.1855
3,encoder,marching up,61364,1,0.9999,9.4361
3,encoder,marching up,61364,1,1.0,11.4888
3,encoder,marching up,61364,1,1.0,18.6193
3,encoder,marching up,61364,1,0.813,1.4698
3,encoder,marching up,61364,1,1.0,10.7003
3,encoder,marching up,61364,1,1.0,12.7766
3,encoder,marching up,61364,1,1.0,11.8788
3,encoder,marching up,61364,1,1.0,12.9848
3,encoder,marching up,61364,1,0.9995,7.5703
3,encoder,warms up,894115,1,1.0,13.0426
3,encoder,warms up,894115,1,0.9591,3.156
3,encoder,warms up,894115,1,1.0,10.2415
3,encoder,warms up,894115,1,1.0,14.0279
3,encoder,warms up,894115,1,1.0,11.4426
3,encoder,warms up,894115,1,1.0,12.2237
3,encoder,warms up,894115,1,0.5334,0.1339
3,encoder,warms up,894115,1,0.9994,7.4993
3,encoder,warms up,894115,1,1.0,10.0537
3,encoder,warms up,894115,1,0.9665,3.3613
3,encoder,warms up,894115,1,0.9999,8.8763
3,encoder,warms up,894115,1,1.0,16.5757
3,encoder,warms up,894115,1,1.0,10.7518
3,encoder,warms up,894115,1,1.0,15.5269
3,encoder,warms up,894115,1,1.0,11.8748
3,encoder,warms up,894115,1,1.0,11.4083
3,encoder,warms up,894115,1,0.9435,2.8162
3,encoder,warms up,894115,1,1.0,15.126
3,encoder,warms up,894115,1,1.0,12.4176
3,encoder,warms up,894115,1,1.0,10.3511
3,encoder,buck up,125488,1,0.9867,4.3054
3,encoder,buck up,125488,1,0.9993,7.2685
3,encoder,buck up,125488,1,1.0,11.2432
3,encoder,buck up,125488,1,1.0,19.4436
3,encoder,buck up,125488,0,0.4501,-0.2001
3,encoder,buck up,125488,1,0.9997,8.2233
3,encoder,buck up,125488,1,1.0,10.0228
3,encoder,buck up,125488,1,0.9995,7.5204
3,encoder,buck up,125488,1,0.9961,5.5438
3,encoder,buck up,125488,1,0.7755,1.2397
3,encoder,buck up,125488,1,1.0,13.5071
3,encoder,buck up,125488,1,0.9684,3.4221
3,encoder,buck up,125488,1,0.999,6.8987
3,encoder,buck up,125488,1,1.0,11.7739
3,encoder,buck up,125488,1,0.9995,7.5987
3,encoder,buck up,125488,1,1.0,13.4896
3,encoder,buck up,125488,1,0.9997,8.1647
3,encoder,buck up,125488,1,0.9998,8.5159
3,encoder,buck up,125488,1,0.9896,4.557
3,encoder,buck up,125488,1,1.0,10.7492
3,encoder,swallow up,128142,1,0.9993,7.2348
3,encoder,swallow up,128142,1,1.0,11.9977
3,encoder,swallow up,128142,1,0.9933,4.9948
3,encoder,swallow up,128142,1,1.0,11.0824
3,encoder,swallow up,128142,1,0.9999,9.6268
3,encoder,swallow up,128142,1,1.0,14.8059
3,encoder,swallow up,128142,1,1.0,14.1907
3,encoder,swallow up,128142,1,1.0,20.1175
3,encoder,swallow up,128142,1,1.0,11.4105
3,encoder,swallow up,128142,1,0.9952,5.3361
3,encoder,swallow up,128142,1,0.9965,5.6465
3,encoder,swallow up,128142,1,1.0,13.3058
3,encoder,swallow up,128142,1,1.0,10.5327
3,encoder,swallow up,128142,1,1.0,11.856
3,encoder,swallow up,128142,1,0.9812,3.9525
3,encoder,swallow up,128142,1,0.999,6.9358
3,encoder,swallow up,128142,1,0.9992,7.1064
3,encoder,swallow up,128142,1,1.0,13.598
3,encoder,swallow up,128142,1,1.0,12.7745
3,encoder,swallow up,128142,1,1.0,14.6396
3,encoder,changing up,334435,1,0.9995,7.6457
3,encoder,changing up,334435,1,0.9942,5.1472
3,encoder,changing up,334435,1,1.0,12.3621
3,encoder,changing up,334435,1,1.0,11.6526
3,encoder,changing up,334435,1,1.0,12.7999
3,encoder,changing up,334435,1,1.0,13.5759
3,encoder,changing up,334435,1,1.0,13.4846
3,encoder,changing up,334435,1,1.0,14.8813
3,encoder,changing up,334435,1,0.9998,8.3062
3,encoder,changing up,334435,1,1.0,12.8775
3,encoder,changing up,334435,1,0.9983,6.3619
3,encoder,changing up,334435,1,1.0,10.6866
3,encoder,changing up,334435,1,1.0,11.1145
3,encoder,changing up,334435,1,1.0,12.6809
3,encoder,changing up,334435,1,1.0,11.9135
3,encoder,changing up,334435,1,1.0,19.7913
3,encoder,changing up,334435,1,0.9994,7.4025
3,encoder,changing up,334435,1,0.9999,9.0271
3,encoder,changing up,334435,1,1.0,14.08
3,encoder,changing up,334435,1,1.0,12.5182
3,encoder,chewed up,305184,1,1.0,17.1599
3,encoder,chewed up,305184,0,0.3969,-0.4183
3,encoder,chewed up,305184,1,1.0,16.5224
3,encoder,chewed up,305184,1,0.9982,6.3258
3,encoder,chewed up,305184,0,0.1446,-1.7779
3,encoder,chewed up,305184,1,1.0,12.4437
3,encoder,chewed up,305184,1,1.0,10.8387
3,encoder,chewed up,305184,1,1.0,10.6696
3,encoder,chewed up,305184,1,0.9995,7.5219
3,encoder,chewed up,305184,1,0.9999,9.2838
3,encoder,chewed up,305184,1,1.0,12.8026
3,encoder,chewed up,305184,1,0.9999,8.9447
3,encoder,chewed up,305184,1,1.0,17.7222
3,encoder,chewed up,305184,1,0.9997,8.192
3,encoder,chewed up,305184,1,0.9995,7.549
3,encoder,chewed up,305184,1,1.0,10.4055
3,encoder,chewed up,305184,1,0.9979,6.1677
3,encoder,chewed up,305184,1,1.0,16.1725
3,encoder,chewed up,305184,1,0.9985,6.5166
3,encoder,chewed up,305184,1,0.9478,2.8981
3,encoder,stocking up,677535,1,1.0,13.3475
3,encoder,stocking up,677535,1,0.9996,7.9012
3,encoder,stocking up,677535,1,1.0,11.8377
3,encoder,stocking up,677535,1,1.0,15.4606
3,encoder,stocking up,677535,1,0.9998,8.6065
3,encoder,stocking up,677535,1,1.0,14.0675
3,encoder,stocking up,677535,1,1.0,14.4938
3,encoder,stocking up,677535,1,1.0,13.554
3,encoder,stocking up,677535,1,1.0,9.9933
3,encoder,stocking up,677535,1,1.0,11.5506
3,encoder,stocking up,677535,1,1.0,10.4924
3,encoder,stocking up,677535,1,0.9928,4.921
3,encoder,stocking up,677535,0,0.4637,-0.1453
3,encoder,stocking up,677535,1,1.0,14.3424
3,encoder,stocking up,677535,1,1.0,16.6972
3,encoder,stocking up,677535,1,1.0,14.6356
3,encoder,stocking up,677535,1,0.9999,9.2067
3,encoder,stocking up,677535,1,0.9995,7.5597
3,encoder,stocking up,677535,1,0.8874,2.0644
3,encoder,stocking up,677535,1,0.749,1.0935
3,encoder,ground up,3385876,1,1.0,12.249
3,encoder,ground up,3385876,1,1.0,12.8247
3,encoder,ground up,3385876,1,1.0,10.4975
3,encoder,ground up,3385876,1,1.0,12.8707
3,encoder,ground up,3385876,1,1.0,10.4603
3,encoder,ground up,3385876,1,0.9995,7.5322
3,encoder,ground up,3385876,1,1.0,13.1391
3,encoder,ground up,3385876,1,0.9996,7.798
3,encoder,ground up,3385876,1,0.9998,8.6412
3,encoder,ground up,3385876,1,1.0,18.1136
3,encoder,ground up,3385876,1,1.0,12.2601
3,encoder,ground up,3385876,1,1.0,17.0774
3,encoder,ground up,3385876,1,1.0,12.2799
3,encoder,ground up,3385876,1,1.0,14.1014
3,encoder,ground up,3385876,1,0.9993,7.2835
3,encoder,ground up,3385876,1,1.0,15.3621
3,encoder,ground up,3385876,1,0.9878,4.3901
3,encoder,ground up,3385876,1,1.0,10.734
3,encoder,ground up,3385876,1,1.0,20.7507
3,encoder,ground up,3385876,1,1.0,11.2852
3,encoder,carved up,150581,1,1.0,14.3689
3,encoder,carved up,150581,1,1.0,14.3381
3,encoder,carved up,150581,1,1.0,9.9854
3,encoder,carved up,150581,1,0.9999,9.7049
3,encoder,carved up,150581,1,0.9999,8.9317
3,encoder,carved up,150581,1,0.9999,9.2726
3,encoder,carved up,150581,1,0.9987,6.6435
3,encoder,carved up,150581,1,1.0,10.1612
3,encoder,carved up,150581,1,1.0,16.6575
3,encoder,carved up,150581,1,0.9693,3.4532
3,encoder,carved up,150581,1,1.0,13.1915
3,encoder,carved up,150581,1,0.9916,4.7737
3,encoder,carved up,150581,1,0.9997,7.9784
3,encoder,carved up,150581,1,1.0,18.6007
3,encoder,carved up,150581,1,1.0,10.4962
3,encoder,carved up,150581,1,1.0,12.6106
3,encoder,carved up,150581,1,1.0,15.1699
3,encoder,carved up,150581,1,1.0,13.7293
3,encoder,carved up,150581,1,0.9995,7.5741
3,encoder,carved up,150581,1,1.0,13.7128
3,encoder,marked up,392731,1,1.0,17.5597
3,encoder,marked up,392731,1,0.9999,9.1454
3,encoder,marked up,392731,1,1.0,13.2057
3,encoder,marked up,392731,1,0.9993,7.2136
3,encoder,marked up,392731,1,1.0,10.4775
3,encoder,marked up,392731,1,0.9999,9.2222
3,encoder,marked up,392731,1,0.9984,6.4387
3,encoder,marked up,392731,1,0.9995,7.5508
3,encoder,marked up,392731,1,0.9999,9.338
3,encoder,marked up,392731,1,1.0,14.5386
3,encoder,marked up,392731,1,1.0,10.9502
3,encoder,marked up,392731,1,1.0,13.7162
3,encoder,marked up,392731,1,0.9996,7.9233
3,encoder,marked up,392731,1,1.0,15.6806
3,encoder,marked up,392731,1,0.9994,7.3742
3,encoder,marked up,392731,1,1.0,10.4891
3,encoder,marked up,392731,1,1.0,11.0826
3,encoder,marked up,392731,1,0.9824,4.0195
3,encoder,marked up,392731,1,0.9991,7.0237
3,encoder,marked up,392731,1,1.0,10.9523
3,encoder,floating up,97017,1,1.0,14.1645
3,encoder,floating up,97017,1,1.0,15.7952
3,encoder,floating up,97017,1,1.0,17.6761
3,encoder,floating up,97017,1,0.9997,8.0119
3,encoder,floating up,97017,1,0.9992,7.1467
3,encoder,floating up,97017,1,1.0,13.5706
3,encoder,floating up,97017,1,1.0,11.5735
3,encoder,floating up,97017,1,1.0,11.1008
3,encoder,floating up,97017,1,1.0,12.7089
3,encoder,floating up,97017,1,1.0,14.531
3,encoder,floating up,97017,1,0.9999,9.7916
3,encoder,floating up,97017,1,1.0,17.8327
3,encoder,floating up,97017,1,1.0,12.1717
3,encoder,floating up,97017,1,1.0,14.486
3,encoder,floating up,97017,1,1.0,14.4773
3,encoder,floating up,97017,1,1.0,10.5924
3,encoder,floating up,97017,1,1.0,12.1192
3,encoder,floating up,97017,1,1.0,12.9471
3,encoder,floating up,97017,0,0.0,-18.7019
3,encoder,floating up,97017,1,0.9996,7.8601
3,encoder,hopped up,218845,0,0.0001,-9.5843
3,encoder,hopped up,218845,1,1.0,11.3928
3,encoder,hopped up,218845,1,0.9997,8.0421
3,encoder,hopped up,218845,1,1.0,13.3194
3,encoder,hopped up,218845,1,1.0,10.912
3,encoder,hopped up,218845,1,1.0,9.9966
3,encoder,hopped up,218845,1,1.0,11.7141
3,encoder,hopped up,218845,1,1.0,12.0795
3,encoder,hopped up,218845,1,1.0,11.4753
3,encoder,hopped up,218845,1,1.0,11.1298
3,encoder,hopped up,218845,1,0.9999,8.9765
3,encoder,hopped up,218845,1,0.9999,8.9881
3,encoder,hopped up,218845,1,0.9999,9.3405
3,encoder,hopped up,218845,1,1.0,16.2264
3,encoder,hopped up,218845,1,0.9999,9.1341
3,encoder,hopped up,218845,1,1.0,13.9941
3,encoder,hopped up,218845,1,0.9999,9.3872
3,encoder,hopped up,218845,1,0.9998,8.6474
3,encoder,hopped up,218845,1,0.9931,4.9625
3,encoder,hopped up,218845,1,1.0,10.9441
3,encoder,scrolling up,88192,1,0.9999,9.717
3,encoder,scrolling up,88192,1,1.0,11.6303
3,encoder,scrolling up,88192,1,1.0,18.0983
3,encoder,scrolling up,88192,1,0.9998,8.7683
3,encoder,scrolling up,88192,1,1.0,12.0635
3,encoder,scrolling up,88192,1,1.0,13.8624
3,encoder,scrolling up,88192,1,0.9998,8.6052
3,encoder,scrolling up,88192,1,0.9998,8.449
3,encoder,scrolling up,88192,1,0.9998,8.4201
3,encoder,scrolling up,88192,1,0.9999,8.8129
3,encoder,scrolling up,88192,1,0.9997,8.0801
3,encoder,scrolling up,88192,1,1.0,12.7021
3,encoder,scrolling up,88192,1,1.0,10.9096
3,encoder,scrolling up,88192,1,0.9731,3.5883
3,encoder,scrolling up,88192,1,1.0,16.2608
3,encoder,scrolling up,88192,1,1.0,10.2778
3,encoder,scrolling up,88192,1,1.0,13.8178
3,encoder,scrolling up,88192,1,0.9999,9.6258
3,encoder,scrolling up,88192,1,0.9999,9.5447
3,encoder,scrolling up,88192,1,1.0,11.81
3,encoder,trotted up,30423,1,1.0,11.9177
3,encoder,trotted up,30423,1,0.9998,8.669
3,encoder,trotted up,30423,1,0.9999,9.8678
3,encoder,trotted up,30423,1,1.0,15.1802
3,encoder,trotted up,30423,1,1.0,13.6924
3,encoder,trotted up,30423,1,1.0,14.3658
3,encoder,trotted up,30423,1,1.0,11.9874
3,encoder,trotted up,30423,1,1.0,12.4477
3,encoder,trotted up,30423,1,0.9932,4.9905
3,encoder,trotted up,30423,1,1.0,15.3057
3,encoder,trotted up,30423,1,1.0,12.9775
3,encoder,trotted up,30423,1,1.0,16.2691
3,encoder,trotted up,30423,1,1.0,17.8854
3,encoder,trotted up,30423,1,1.0,16.7141
3,encoder,trotted up,30423,1,1.0,11.4022
3,encoder,trotted up,30423,1,1.0,13.7319
3,encoder,trotted up,30423,1,1.0,10.5379
3,encoder,trotted up,30423,1,1.0,11.4144
3,encoder,trotted up,30423,1,1.0,18.043
3,encoder,trotted up,30423,1,1.0,12.9262
3,encoder,leap up,132588,1,0.9943,5.1643
3,encoder,leap up,132588,1,1.0,10.5143
3,encoder,leap up,132588,1,0.9997,8.2527
3,encoder,leap up,132588,1,0.9999,9.0728
3,encoder,leap up,132588,1,0.996,5.519
3,encoder,leap up,132588,1,1.0,13.3167
3,encoder,leap up,132588,1,1.0,10.4669
3,encoder,leap up,132588,1,1.0,11.5917
3,encoder,leap up,132588,1,1.0,12.8013
3,encoder,leap up,132588,1,0.9596,3.1675
3,encoder,leap up,132588,1,0.9999,9.7983
3,encoder,leap up,132588,1,1.0,14.4966
3,encoder,leap up,132588,1,0.9999,8.8909
3,encoder,leap up,132588,1,1.0,11.9279
3,encoder,leap up,132588,1,0.9996,7.7364
3,encoder,leap up,132588,1,0.6307,0.5352
3,encoder,leap up,132588,1,1.0,11.8974
3,encoder,leap up,132588,1,1.0,14.9432
3,encoder,leap up,132588,1,0.9976,6.0434
3,encoder,leap up,132588,1,0.9998,8.5834
3,encoder,owned up,167962,0,0.3053,-0.8222
3,encoder,owned up,167962,1,1.0,14.2641
3,encoder,owned up,167962,1,0.9999,9.688
3,encoder,owned up,167962,1,1.0,16.2033
3,encoder,owned up,167962,1,0.9999,9.4134
3,encoder,owned up,167962,1,1.0,15.684
3,encoder,owned up,167962,1,0.9999,9.3315
3,encoder,owned up,167962,1,1.0,14.3296
3,encoder,owned up,167962,1,1.0,17.0619
3,encoder,owned up,167962,1,0.9998,8.4954
3,encoder,owned up,167962,1,1.0,14.4186
3,encoder,owned up,167962,1,1.0,13.034
3,encoder,owned up,167962,1,0.9877,4.3824
3,encoder,owned up,167962,1,1.0,12.714
3,encoder,owned up,167962,1,1.0,11.1978
3,encoder,owned up,167962,1,0.9993,7.2278
3,encoder,owned up,167962,1,0.9996,7.9485
3,encoder,owned up,167962,1,1.0,12.2471
3,encoder,owned up,167962,1,1.0,13.4543
3,encoder,owned up,167962,1,0.9999,9.4563
3,encoder,pointing up,362443,1,0.9982,6.2982
3,encoder,pointing up,362443,1,0.9999,9.8596
3,encoder,pointing up,362443,1,1.0,15.6695
3,encoder,pointing up,362443,1,0.9996,7.7931
3,encoder,pointing up,362443,1,1.0,14.6213
3,encoder,pointing up,362443,1,1.0,10.956
3,encoder,pointing up,362443,1,0.9998,8.4201
3,encoder,pointing up,362443,1,1.0,16.7438
3,encoder,pointing up,362443,1,1.0,11.0233
3,encoder,pointing up,362443,1,1.0,13.597
3,encoder,pointing up,362443,1,0.9999,9.4717
3,encoder,pointing up,362443,1,1.0,10.83
3,encoder,pointing up,362443,1,1.0,15.4853
3,encoder,pointing up,362443,1,1.0,14.6647
3,encoder,pointing up,362443,1,1.0,12.3985
3,encoder,pointing up,362443,1,1.0,14.465
3,encoder,pointing up,362443,1,0.9993,7.2019
3,encoder,pointing up,362443,1,0.9999,9.7839
3,encoder,pointing up,362443,1,0.9976,6.0465
3,encoder,pointing up,362443,1,1.0,17.9922
3,encoder,beef up,764319,1,1.0,10.2662
3,encoder,beef up,764319,1,0.9998,8.7796
3,encoder,beef up,764319,1,1.0,12.9876
3,encoder,beef up,764319,1,0.9944,5.1765
3,encoder,beef up,764319,1,1.0,11.8944
3,encoder,beef up,764319,1,0.9989,6.7748
3,encoder,beef up,764319,1,0.9986,6.5741
3,encoder,beef up,764319,1,1.0,14.2376
3,encoder,beef up,764319,0,0.3814,-0.4836
3,encoder,beef up,764319,1,1.0,15.4026
3,encoder,beef up,764319,1,1.0,10.0873
3,encoder,beef up,764319,1,1.0,14.3809
3,encoder,beef up,764319,1,1.0,11.1087
3,encoder,beef up,764319,1,0.9997,8.1846
3,encoder,beef up,764319,1,1.0,11.947
3,encoder,beef up,764319,1,0.9996,7.8766
3,encoder,beef up,764319,1,1.0,10.9752
3,encoder,beef up,764319,1,1.0,10.1766
3,encoder,beef up,764319,1,1.0,14.1759
3,encoder,beef up,764319,1,1.0,10.9087
3,encoder,hands up,1210869,1,1.0,11.5862
3,encoder,hands up,1210869,1,1.0,15.0397
3,encoder,hands up,1210869,1,0.9987,6.6784
3,encoder,hands up,1210869,1,0.9842,4.1287
3,encoder,hands up,1210869,1,1.0,14.2916
3,encoder,hands up,1210869,1,1.0,12.6156
3,encoder,hands up,1210869,0,0.0,-14.8033
3,encoder,hands up,1210869,1,0.9996,7.9129
3,encoder,hands up,1210869,1,1.0,14.0511
3,encoder,hands up,1210869,1,1.0,14.6993
3,encoder,hands up,1210869,1,0.9997,8.2584
3,encoder,hands up,1210869,1,0.9994,7.3854
3,encoder,hands up,1210869,1,0.9368,2.6967
3,encoder,hands up,1210869,1,1.0,13.5232
3,encoder,hands up,1210869,1,1.0,14.5792
3,encoder,hands up,1210869,1,0.9993,7.237
3,encoder,hands up,1210869,1,0.9999,9.762
